"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Anapc13",3.38170252017745e-70,0.283616938164246,0.788,0.596,6.08334466354722e-66,"2","Anapc13"
"Tmem159",1.10734240075285e-69,0.270912419170218,0.534,0.306,1.9919982447143e-65,"2","Tmem159"
"Tgfb1i1",1.44403174567272e-69,0.284700036989234,0.827,0.631,2.59766870729066e-65,"2","Tgfb1i1"
"Anxa1",1.50702003012788e-69,0.302598307620287,0.783,0.563,2.71097833219705e-65,"2","Anxa1"
"Vdac2",2.18276868859473e-69,0.257763561106514,0.972,0.833,3.92658259391306e-65,"2","Vdac2"
"Pkm",4.71435843586739e-69,0.279779363660364,0.94,0.798,8.48065939028185e-65,"2","Pkm"
"Efemp2",8.10269616564162e-69,0.250764631595678,0.516,0.281,1.45759401323727e-64,"2","Efemp2"
"Sod2",4.21127687042868e-68,0.26457345708428,0.839,0.667,7.57566596221415e-64,"2","Sod2"
"Gpc4",4.33055041099047e-68,0.263610076518256,0.462,0.239,7.79022713433076e-64,"2","Gpc4"
"Tgfb2",6.57946265696567e-68,0.307435353149485,0.775,0.484,1.18357953736155e-63,"2","Tgfb2"
"1110001J03Rik",7.20395253513092e-68,0.301091152152216,0.79,0.594,1.2959190215447e-63,"2","1110001J03Rik"
"Mfhas1",1.60052913868095e-67,0.291570285549136,0.548,0.32,2.87919186757317e-63,"2","Mfhas1"
"Cpq",1.82494502773959e-67,0.266807742531714,0.639,0.401,3.28289361040075e-63,"2","Cpq"
"Impact",5.26947048844914e-67,0.337486274353789,0.452,0.237,9.47925046167115e-63,"2","Impact"
"Chpt1",5.37364161702459e-67,0.258344484724418,0.541,0.318,9.66664390486553e-63,"2","Chpt1"
"Malat1",6.07642912499526e-67,0.381435579943276,1,0.986,1.0930888352954e-62,"2","Malat1"
"Eci1",1.93635416659582e-66,0.365440521032683,0.648,0.464,3.48330751028921e-62,"2","Eci1"
"Hspa2",1.52383316532591e-65,0.383728289434478,0.557,0.341,2.74122348110478e-61,"2","Hspa2"
"Bpnt1",2.78665639022399e-65,0.284268127528993,0.41,0.206,5.01291618037393e-61,"2","Bpnt1"
"Idh3b",4.3123942648846e-65,0.284740490601063,0.792,0.601,7.75756604310091e-61,"2","Idh3b"
"Pmepa1",2.31042324595594e-64,0.331938037408988,0.932,0.797,4.15622037715013e-60,"2","Pmepa1"
"Sept8",5.1041672630995e-64,0.264677912897453,0.598,0.363,9.18188648958968e-60,"2","Sept8"
"Hmgn5",1.31223545524493e-63,0.710227059803555,0.511,0.303,2.36058036044011e-59,"2","Hmgn5"
"Tor1aip2",2.38974597305226e-63,0.3297819535569,0.654,0.468,4.29891403092371e-59,"2","Tor1aip2"
"Sox6",7.50046677365396e-63,0.270504429499957,0.464,0.249,1.34925896791261e-58,"2","Sox6"
"Mrps36",4.95106369052453e-62,0.26551717773878,0.67,0.475,8.90646847288457e-58,"2","Mrps36"
"Fam107b",4.21078157765227e-61,0.300668166174754,0.435,0.224,7.57477498003866e-57,"2","Fam107b"
"Map3k8",7.58333152793147e-61,0.275401264180211,0.42,0.217,1.36416550855959e-56,"2","Map3k8"
"Glrx2",8.3139216679499e-61,0.271494257488672,0.74,0.571,1.49559136884751e-56,"2","Glrx2"
"Mdh2",2.45068031660076e-60,0.250098075555621,0.955,0.807,4.4085288215331e-56,"2","Mdh2"
"Snai2",3.46000810089383e-60,0.34947358733123,0.388,0.19,6.22420857269792e-56,"2","Snai2"
"Actr3",2.84113073853589e-59,0.255988705241672,0.922,0.777,5.11091008555221e-55,"2","Actr3"
"Ctgf",5.42764706390695e-59,0.306210982443597,0.461,0.225,9.76379430326222e-55,"2","Ctgf"
"Pdlim7",9.95618294166407e-59,0.270660831824215,0.904,0.765,1.79101774937595e-54,"2","Pdlim7"
"Dnajb6",5.27131793064327e-58,0.567654224066379,0.917,0.785,9.48257382543418e-54,"2","Dnajb6"
"Hspa8",6.37477060156755e-58,0.33321987175622,0.997,0.947,1.14675748351599e-53,"2","Hspa8"
"Usp37",1.67732281825586e-57,0.279058339264841,0.441,0.246,3.01733601776046e-53,"2","Usp37"
"Rbfox2",3.11295580634093e-57,0.260230620220401,0.784,0.609,5.5998962000267e-53,"2","Rbfox2"
"Dynll2",6.09881510365631e-57,0.318972751679623,0.676,0.511,1.09711584899673e-52,"2","Dynll2"
"Rhoj",1.17931121920962e-56,0.294495257808385,0.856,0.665,2.12146295223619e-52,"2","Rhoj"
"Pole4",1.51360974628472e-56,0.258840430505399,0.607,0.413,2.72283257259159e-52,"2","Pole4"
"Il13ra1",3.2555855194152e-56,0.254380100436053,0.476,0.28,5.856472790876e-52,"2","Il13ra1"
"Tbc1d1",3.47203800318075e-56,0.435283532347461,0.591,0.394,6.24584916392185e-52,"2","Tbc1d1"
"Rassf3",4.42967469524471e-56,0.284074261947186,0.747,0.558,7.9685418092757e-52,"2","Rassf3"
"Bag3",1.80377031788476e-55,0.309718098308064,0.54,0.351,3.2448024248429e-51,"2","Bag3"
"Spry4",1.32326479071486e-54,0.303318937702689,0.549,0.337,2.38042103201697e-50,"2","Spry4"
"Atp2b4",1.4586369514815e-54,0.252761076945931,0.9,0.692,2.62394201202007e-50,"2","Atp2b4"
"Ctxn1",1.97156165918955e-54,0.285734561260638,0.445,0.251,3.54664226871608e-50,"2","Ctxn1"
"Zfp131",7.33565651405422e-54,0.304659395748619,0.61,0.421,1.31961125031321e-49,"2","Zfp131"
"Zfp212",2.8368054607906e-53,0.316413161231392,0.389,0.209,5.10312934341622e-49,"2","Zfp212"
"Hspa9",1.5819926144951e-52,0.25074949380077,0.746,0.583,2.84584651421523e-48,"2","Hspa9"
"1700025G04Rik",2.68104161391166e-52,0.264961482116921,0.582,0.374,4.82292575926569e-48,"2","1700025G04Rik"
"Fermt2",3.03422588282428e-52,0.255437899585555,0.98,0.845,5.45826894061261e-48,"2","Fermt2"
"Slc25a25",3.93647843645209e-52,0.309859002753052,0.596,0.396,7.08133105933366e-48,"2","Slc25a25"
"Nop58",4.4135445942755e-52,0.434818719607745,0.687,0.525,7.93952537064219e-48,"2","Nop58"
"Adamts1",7.59533518332212e-52,0.334518948199425,0.989,0.852,1.36632484612782e-47,"2","Adamts1"
"Ehbp1l1",9.17867392443438e-52,0.25133824583818,0.578,0.393,1.6511516522665e-47,"2","Ehbp1l1"
"Dxo",1.3115221820373e-51,0.372977715869551,0.447,0.271,2.35929725326691e-47,"2","Dxo"
"Tceb1",7.95361130177144e-51,0.26615583095945,0.901,0.775,1.43077513707566e-46,"2","Tceb1"
"Iah1",9.46941173528663e-51,0.286620838724323,0.568,0.392,1.70345247706071e-46,"2","Iah1"
"Ndn",3.32426456057712e-50,0.254444398233678,0.583,0.392,5.98001951802218e-46,"2","Ndn"
"Ppp1r15a",3.5152188444126e-50,0.295442087319457,0.987,0.784,6.32352717921382e-46,"2","Ppp1r15a"
"Cdkn1a",3.62988304280675e-50,0.254930374278301,0.842,0.568,6.52979660570506e-46,"2","Cdkn1a"
"Wdfy1",6.57244224390465e-50,0.2811941119312,0.489,0.309,1.18231663525601e-45,"2","Wdfy1"
"Gpx1",1.144149042487e-49,0.263272603905572,0.963,0.802,2.05820971252987e-45,"2","Gpx1"
"Ttc28",1.50398696686521e-49,0.296743624558711,0.888,0.741,2.70552215469382e-45,"2","Ttc28"
"Slc25a5",3.63849427311995e-48,0.25060206726607,0.988,0.858,6.54528734791547e-44,"2","Slc25a5"
"Sap18",7.82451994703438e-48,0.709297769637304,0.801,0.71,1.40755289327202e-43,"2","Sap18"
"Fam96b",3.86549310801351e-47,0.285927867910532,0.786,0.657,6.95363555200549e-43,"2","Fam96b"
"Eea1",3.40298670292401e-46,0.28196767749459,0.756,0.607,6.12163277989001e-42,"2","Eea1"
"Tdp2",3.46447113288795e-46,0.367795879828598,0.463,0.299,6.23223712095213e-42,"2","Tdp2"
"Hnrnpa2b1",5.66514188752724e-46,0.329322277135824,0.985,0.898,1.01910237414727e-41,"2","Hnrnpa2b1"
"Pnrc1",1.0149279649083e-45,0.25079344731558,0.981,0.821,1.82575391607353e-41,"2","Pnrc1"
"Cpt1a",1.04875771499237e-45,0.260174443915285,0.61,0.457,1.88661025349977e-41,"2","Cpt1a"
"Bach1",2.25829977954911e-45,0.31018996819517,0.587,0.409,4.06245547343089e-41,"2","Bach1"
"Hbegf",1.39821516126094e-44,0.451270901933828,0.573,0.384,2.51524925359231e-40,"2","Hbegf"
"Dusp5",3.25540949016898e-43,0.372371078772947,0.545,0.376,5.85615613186498e-39,"2","Dusp5"
"Arf4",5.24915929003165e-43,0.468590280144205,0.944,0.835,9.44271264683793e-39,"2","Arf4"
"Net1",1.57009423717068e-42,0.252329418716459,0.606,0.432,2.82444252324634e-38,"2","Net1"
"Eif4e",2.10445361594332e-42,0.263080823752064,0.682,0.54,3.78570160972043e-38,"2","Eif4e"
"Pdlim5",3.09966539259967e-42,0.286248718295698,0.802,0.686,5.57598807474755e-38,"2","Pdlim5"
"Jmy",7.73888229583889e-42,0.292433070885567,0.582,0.426,1.39214753619846e-37,"2","Jmy"
"Gm20186",1.00148915489828e-41,0.792685089429232,0.41,0.259,1.80157884074652e-37,"2","Gm20186"
"Rlim",3.05422916902103e-41,0.294053227744406,0.718,0.574,5.49425285215194e-37,"2","Rlim"
"Ftsj1",8.11214796348137e-41,0.314890026032957,0.348,0.194,1.45929429715066e-36,"2","Ftsj1"
"Hs2st1",1.75774078095544e-40,0.314243178279451,0.529,0.385,3.16199989086074e-36,"2","Hs2st1"
"Rgs2",8.28598107781044e-40,0.443784120222307,0.479,0.313,1.49056513608732e-35,"2","Rgs2"
"Elovl5",8.73825001545278e-40,0.30980204110109,0.656,0.533,1.5719237952798e-35,"2","Elovl5"
"Nrarp",1.76814096998296e-38,0.388422269583897,0.74,0.603,3.18070879090234e-34,"2","Nrarp"
"Uap1",5.19603460684979e-38,0.388942888694739,0.625,0.489,9.34714665426209e-34,"2","Uap1"
"Fbxo33",5.23780056624288e-37,0.48740021974621,0.407,0.27,9.42227943861432e-33,"2","Fbxo33"
"Irf1",1.98029436308788e-36,0.261166199927156,0.731,0.548,3.56235152975878e-32,"2","Irf1"
"Serpine1",9.73337736767212e-36,0.321575717420538,0.297,0.149,1.75093725467054e-31,"2","Serpine1"
"Ppan",4.19091699067856e-34,0.284027948713792,0.366,0.228,7.53904057453166e-30,"2","Ppan"
"Taf13",5.54060838185187e-34,0.306846611126432,0.499,0.377,9.96700041811332e-30,"2","Taf13"
"Cbx4",6.6812497694276e-33,0.259149182443143,0.485,0.35,1.20189002102233e-28,"2","Cbx4"
"Elp5",8.49858936830555e-32,0.281008236025278,0.56,0.454,1.52881124146449e-27,"2","Elp5"
"Bcl2l13",3.73530569891292e-31,0.420593879559234,0.362,0.24,6.71944142177445e-27,"2","Bcl2l13"
"Tsc22d11",4.63454363583782e-28,0.264449441103875,0.992,0.902,8.33708054650866e-24,"2","Tsc22d1"
"Rhob",4.99223794798886e-28,0.296792949787464,0.927,0.813,8.98053684463717e-24,"2","Rhob"
"Btg1",4.28333672038013e-27,0.277194803085974,0.969,0.871,7.70529442629182e-23,"2","Btg1"
"Id3",2.57334522346927e-22,0.304672114481315,0.963,0.906,4.62919072249886e-18,"2","Id3"
"Tor1aip1",1.00798851749567e-20,0.261772827301143,0.668,0.587,1.81327054412297e-16,"2","Tor1aip1"
"Spty2d1",2.38642351771345e-20,0.494799924823861,0.572,0.515,4.29293726601472e-16,"2","Spty2d1"
"Pdcd7",8.05608879165203e-20,0.306593303742612,0.409,0.325,1.44920981273028e-15,"2","Pdcd7"
"Id21",5.07990865476165e-08,0.430274827820162,0.653,0.65,0.000913824767905072,"2","Id2"
"Zfp622",3.13148486317961e-06,0.287390260405793,0.37,0.356,0.056332281203738,"2","Zfp622"
"Abt1",0.000461081528493544,0.297601146112055,0.315,0.305,1,"2","Abt1"
"Thsd7a2",2.0482816404855e-239,0.688168421869491,0.904,0.379,3.68465384306937e-235,"3","Thsd7a"
"Igfbp41",4.06803094800829e-231,0.848679547122108,1,0.814,7.31798087237211e-227,"3","Igfbp4"
"Fbln52",3.32485420707613e-226,0.812439366298511,1,0.665,5.98108023310925e-222,"3","Fbln5"
"Fbln22",7.03011843827981e-226,0.818085167385553,1,0.699,1.26464800586216e-221,"3","Fbln2"
"Klf2",3.41922094529632e-225,0.736353147610556,0.999,0.92,6.15083655849356e-221,"3","Klf2"
"Stmn22",1.22297651677725e-218,0.83430576580774,0.995,0.595,2.20001245603059e-214,"3","Stmn2"
"Vim1",1.97314523992568e-218,0.620058848766353,1,0.962,3.5494909721023e-214,"3","Vim"
"Htra11",3.67666684052114e-201,0.67954676829891,0.991,0.812,6.61395597941347e-197,"3","Htra1"
"Cldn52",1.77469351424001e-200,0.763665742095353,0.999,0.665,3.19249616276635e-196,"3","Cldn5"
"Hmcn12",1.21077586458459e-199,0.642367376589218,0.957,0.498,2.17806470280122e-195,"3","Hmcn1"
"Gkn31",1.75790124023538e-195,0.798479256139352,0.72,0.237,3.16228854105942e-191,"3","Gkn3"
"Hsp90ab11",1.54345036545122e-190,0.44509378046711,1,0.96,2.77651286241019e-186,"3","Hsp90ab1"
"Emp22",2.04098751585771e-187,0.673972712985501,0.953,0.588,3.67153244227644e-183,"3","Emp2"
"Plpp11",1.26922560371053e-184,0.694992723657578,0.941,0.68,2.28320993851487e-180,"3","Plpp1"
"Ldb21",1.23034017931234e-182,0.591407536522075,0.953,0.536,2.21325894856497e-178,"3","Ldb2"
"Ctsh1",1.13231023831029e-179,0.56611361301832,0.807,0.29,2.03691288769638e-175,"3","Ctsh"
"Bsg2",3.13530798082666e-179,0.639398051241125,1,0.93,5.64010552670907e-175,"3","Bsg"
"Ifitm22",1.45114576956869e-174,0.494052118285778,1,0.931,2.61046612487712e-170,"3","Ifitm2"
"Enpp61",1.17587345094513e-173,0.43084916174646,0.706,0.232,2.1152787509052e-169,"3","Enpp6"
"Emp1",3.36552493248353e-171,0.725230875407143,0.978,0.626,6.05424280104463e-167,"3","Emp1"
"Kcnn41",4.02795375533955e-171,0.365902371345153,0.661,0.214,7.24588601048032e-167,"3","Kcnn4"
"Sdc11",5.33778845370435e-170,0.529949534064069,0.876,0.425,9.60214764936876e-166,"3","Sdc1"
"Sulf11",2.06912146440835e-168,0.520068383069204,0.92,0.432,3.72214260232417e-164,"3","Sulf1"
"Tmem1002",1.59497480913317e-167,0.628156742160937,0.929,0.48,2.86920018414967e-163,"3","Tmem100"
"Sat11",2.90622324478658e-167,0.762138734959871,0.969,0.709,5.22800499504658e-163,"3","Sat1"
"Serpinf12",2.06799974043798e-166,0.557509602661685,0.966,0.538,3.72012473307388e-162,"3","Serpinf1"
"Cd24a1",3.97812624497696e-166,0.641196888423645,0.641,0.229,7.15625130208905e-162,"3","Cd24a"
"Ftl1",5.82490094719157e-166,0.470100176008738,1,0.952,1.04784143139029e-161,"3","Ftl1"
"Gprc5a",9.55170472906042e-162,0.537408400565565,0.74,0.309,1.71825616371068e-157,"3","Gprc5a"
"Ltbp42",2.78333809467147e-159,0.558409650207623,1,0.753,5.00694689850451e-155,"3","Ltbp4"
"Actg1",3.59058891023164e-158,0.52475123090306,0.999,0.957,6.4591103906157e-154,"3","Actg1"
"Dhh1",1.94504771741263e-157,0.443815042405238,0.855,0.381,3.49894633885359e-153,"3","Dhh"
"Eva1c1",5.7863000727993e-157,0.366691980512839,0.667,0.25,1.04089752009587e-152,"3","Eva1c"
"Egfl81",2.58943088695263e-155,0.522118748599392,0.794,0.358,4.65812722253909e-151,"3","Egfl8"
"Gja52",7.6388985437267e-154,0.508513560859811,0.84,0.388,1.374161459031e-149,"3","Gja5"
"Dusp6",1.54907918983767e-153,0.598142964204203,0.889,0.458,2.78663855459898e-149,"3","Dusp6"
"Nos1ap1",1.74928703006261e-153,0.392848563849686,0.753,0.301,3.14679243837963e-149,"3","Nos1ap"
"Ppic1",2.57952557958557e-153,0.479387731019258,0.995,0.853,4.64030856511648e-149,"3","Ppic"
"Lmo21",3.50064585413965e-153,0.520105580154207,0.954,0.53,6.29731182701182e-149,"3","Lmo2"
"Vwf1",7.25269116513118e-153,0.475436619333629,0.874,0.416,1.30468661369545e-148,"3","Vwf"
"Nfkbia",9.10678012626572e-151,0.713901089671957,0.988,0.728,1.63821867691394e-146,"3","Nfkbia"
"Dusp1",2.67794944165629e-150,0.631771536198806,1,0.852,4.81736325059549e-146,"3","Dusp1"
"Col5a21",5.72097653730641e-150,0.600584526040448,0.961,0.678,1.02914646929605e-145,"3","Col5a2"
"Arpc1b2",1.80387071654232e-148,0.47632679000377,0.994,0.84,3.24498303198798e-144,"3","Arpc1b"
"Apbb21",7.80663564052481e-148,0.493352288910173,0.978,0.718,1.40433568537401e-143,"3","Apbb2"
"Klf4",1.49678635306402e-145,0.597925110581621,1,0.841,2.69256897052687e-141,"3","Klf4"
"Fbn12",5.48257861714475e-145,0.530349722104681,0.989,0.797,9.8626106743817e-141,"3","Fbn1"
"Bhlhe40",7.3425748012848e-145,0.587738061290875,0.963,0.644,1.32085578100312e-140,"3","Bhlhe40"
"Dll11",2.36548091183417e-143,0.454028567604157,0.78,0.345,4.25526361229849e-139,"3","Dll1"
"Eln1",2.11736709128233e-142,0.535078214236833,1,0.885,3.80893166050779e-138,"3","Eln"
"Sh3bgrl32",4.37829202960443e-141,0.482599617720333,0.994,0.793,7.87610953205541e-137,"3","Sh3bgrl3"
"Mmrn22",3.4407152233529e-140,0.509417460370482,0.978,0.59,6.18950261528954e-136,"3","Mmrn2"
"Cmip1",7.76460318613904e-140,0.539692236048393,0.946,0.592,1.39677446715455e-135,"3","Cmip"
"Megf61",1.26450113407267e-138,0.307580492238522,0.699,0.272,2.27471109008333e-134,"3","Megf6"
"Igf22",1.37554451695075e-138,0.489750049204901,0.974,0.637,2.4744670315427e-134,"3","Igf2"
"Ecscr2",7.46579626308688e-137,0.500807538644891,0.996,0.63,1.3430220897667e-132,"3","Ecscr"
"Tspo2",8.88076284809843e-137,0.489453821491337,0.987,0.814,1.59756042874443e-132,"3","Tspo"
"Rps271",4.80732516230806e-136,0.392792655371953,0.999,0.961,8.64789723447597e-132,"3","Rps27"
"Pdcd42",1.10989801457388e-133,0.51309294871827,0.941,0.648,1.99659553841695e-129,"3","Pdcd4"
"Mgp1",7.07091831713662e-133,0.562543311065773,0.993,0.808,1.27198749606971e-128,"3","Mgp"
"Dkk21",1.66916447617201e-132,0.411245770205415,0.696,0.272,3.00265997618584e-128,"3","Dkk2"
"Tob1",6.04245397160479e-132,0.496414734565024,0.89,0.553,1.08697704495199e-127,"3","Tob1"
"Ppp1r15a1",9.01058087070996e-132,0.589683254473613,0.989,0.786,1.62091339283202e-127,"3","Ppp1r15a"
"Ace2",1.59841179849811e-130,0.448991939449977,0.953,0.555,2.87538298431825e-126,"3","Ace"
"tdTomato1",4.74763374951235e-130,0.494391014267747,0.929,0.64,8.54051835199776e-126,"3","tdTomato"
"Ramp22",1.63462288913221e-129,0.519986207883489,0.998,0.677,2.94052311525994e-125,"3","Ramp2"
"Aldh21",8.00939156728252e-129,0.513801169625485,0.918,0.665,1.44080944903845e-124,"3","Aldh2"
"Sox7",4.1805008298357e-128,0.491388335028258,0.792,0.393,7.52030294279144e-124,"3","Sox7"
"Sema3g2",5.56756169767013e-128,0.480340625029562,0.968,0.567,1.00154867379388e-123,"3","Sema3g"
"Cda1",1.64021682292835e-127,0.348228138122568,0.716,0.314,2.95058604276582e-123,"3","Cda"
"Hacd42",4.17104977882207e-127,0.391209485423201,0.792,0.402,7.50330144712301e-123,"3","Hacd4"
"Tmem176b1",3.07416313441436e-126,0.456913621401656,0.972,0.74,5.530112062498e-122,"3","Tmem176b"
"Arl152",2.67899567146465e-125,0.424164955415707,0.861,0.47,4.81924531339777e-121,"3","Arl15"
"Sdpr2",2.96530470202414e-125,0.520089334953564,0.994,0.735,5.33428662847122e-121,"3","Sdpr"
"Mapk32",4.18695948525862e-125,0.417081983425384,0.991,0.734,7.53192141803174e-121,"3","Mapk3"
"Atox12",4.86404701872994e-125,0.416604467777084,0.996,0.906,8.7499341819933e-121,"3","Atox1"
"Bmx2",5.94984736539678e-124,0.376317092385804,0.905,0.461,1.07031804256123e-119,"3","Bmx"
"Mall1",4.58624721942349e-123,0.376769708411258,0.806,0.399,8.25020012302091e-119,"3","Mall"
"Tmem1782",1.45432882572767e-122,0.427366787512344,0.793,0.403,2.61619212460151e-118,"3","Tmem178"
"She2",5.71058448620645e-122,0.420271036489256,0.935,0.541,1.02727704322368e-117,"3","She"
"Rbp11",1.01636685457797e-120,0.363069814986259,0.87,0.432,1.8283423347003e-116,"3","Rbp1"
"Irf61",3.2402086164555e-120,0.285757928473089,0.628,0.235,5.8288112801418e-116,"3","Irf6"
"Slc1a31",4.449930453962e-120,0.402125968308645,0.528,0.189,8.00497989363223e-116,"3","Slc1a3"
"Hey11",1.21422437355985e-119,0.514565268149084,0.917,0.558,2.18426822559682e-115,"3","Hey1"
"Ehd41",3.57426964251249e-119,0.45855459780136,0.926,0.678,6.42975365991572e-115,"3","Ehd4"
"Fos",5.1186367702184e-119,0.604872207190072,0.996,0.833,9.20791568594588e-115,"3","Fos"
"Rps211",2.44334473190537e-117,0.321736494451085,1,0.967,4.39533283822457e-113,"3","Rps21"
"Pdlim11",3.59680953402182e-117,0.438165094490579,0.981,0.771,6.47030067075185e-113,"3","Pdlim1"
"Itgb41",1.61012591190803e-116,0.286743127325435,0.71,0.308,2.89645550293135e-112,"3","Itgb4"
"Tmem176a1",1.96752042648138e-115,0.369056958747197,0.843,0.492,3.53937249519736e-111,"3","Tmem176a"
"Syt152",4.66461483124341e-114,0.315969795942689,0.743,0.344,8.39117561992377e-110,"3","Syt15"
"Clu1",2.80974409032489e-113,0.526387916347083,0.962,0.722,5.05444864408544e-109,"3","Clu"
"Ifitm32",5.84426985947696e-113,0.413369035438233,0.999,0.917,1.05132570502131e-108,"3","Ifitm3"
"Sgk1",7.51514822599154e-112,0.590455078115774,0.898,0.539,1.35190001437362e-107,"3","Sgk1"
"Cgnl11",6.81309967028087e-111,0.376312237861968,0.885,0.521,1.22560849968683e-106,"3","Cgnl1"
"Ctsd2",4.30517599879802e-110,0.403925403360894,0.978,0.802,7.74458110423775e-106,"3","Ctsd"
"Tanc21",5.15888814664115e-110,0.376776304564046,0.875,0.514,9.28032388699277e-106,"3","Tanc2"
"Grasp1",5.18288476804261e-110,0.405796791660244,0.868,0.5,9.32349140923184e-106,"3","Grasp"
"Rps9",5.00910769885677e-109,0.294293062411516,1,0.97,9.01088383947344e-105,"3","Rps9"
"Pthlh1",3.85791768990014e-108,0.385071649191409,0.525,0.194,6.94000813236136e-104,"3","Pthlh"
"Mfng2",1.83043676444552e-107,0.369972087648415,0.753,0.39,3.29277269556105e-103,"3","Mfng"
"Itga51",3.55963656880773e-107,0.372057644845358,0.856,0.516,6.40343022362823e-103,"3","Itga5"
"Prcp2",1.51005368105318e-106,0.334664329559655,0.819,0.451,2.71643556684657e-102,"3","Prcp"
"Tmsb4x1",6.76656423225219e-106,0.378250768709444,1,0.986,1.21723723973985e-101,"3","Tmsb4x"
"Tmed91",8.73696134787374e-106,0.349906339591031,0.973,0.805,1.57169197686901e-101,"3","Tmed9"
"Pcsk51",1.69241197827184e-105,0.396789710097677,0.907,0.515,3.04447990771321e-101,"3","Pcsk5"
"F11r2",1.98022219062995e-105,0.410308388065123,0.981,0.607,3.56222169872422e-101,"3","F11r"
"Crip21",1.75436494707369e-103,0.334637900782934,0.998,0.934,3.15592710329085e-99,"3","Crip2"
"Marcksl1",1.99995596121197e-102,0.401292407627196,0.908,0.581,3.59772077862422e-98,"3","Marcksl1"
"Dap1",2.37331035392823e-102,0.314838419937384,0.887,0.547,4.2693479956815e-98,"3","Dap"
"Notch11",2.57735011981642e-102,0.383347787069918,0.974,0.691,4.63639513053776e-98,"3","Notch1"
"Sepw11",3.37695817830245e-102,0.324913781173952,0.998,0.93,6.07481006694827e-98,"3","Sepw1"
"Cenpt1",7.19976643906327e-102,0.289341649051091,0.749,0.372,1.29516598472309e-97,"3","Cenpt"
"Tes",1.333315939511e-101,0.339252051962759,0.74,0.377,2.39850204358633e-97,"3","Tes"
"Trim13",4.07257094497547e-101,0.325891454249384,0.417,0.141,7.32614787291637e-97,"3","Trim13"
"Tagln2",9.18676837112356e-101,0.423483711711152,0.996,0.851,1.65260776228142e-96,"3","Tagln2"
"Fosb",4.22314031016389e-100,0.520565045860891,0.991,0.739,7.59700710395382e-96,"3","Fosb"
"Srgn2",5.85048616770265e-100,0.435387671666832,0.986,0.596,1.05244395670803e-95,"3","Srgn"
"Mgst12",1.14398336375252e-99,0.342551090505438,0.823,0.46,2.0579116730544e-95,"3","Mgst1"
"Ece12",3.28655187989061e-99,0.384552320582043,0.965,0.615,5.91217817673522e-95,"3","Ece1"
"Efna12",4.24328068825881e-99,0.379958256901372,0.825,0.474,7.63323763010877e-95,"3","Efna1"
"Bnip3l1",6.41452377054565e-99,0.359373696261138,0.972,0.777,1.15390868108346e-94,"3","Bnip3l"
"Dll41",1.2038340137861e-98,0.359358356630056,0.859,0.479,2.16557700739981e-94,"3","Dll4"
"Npnt1",2.69897653451109e-98,0.383904430272428,0.863,0.498,4.855188887932e-94,"3","Npnt"
"Fam101b1",8.67545686360442e-98,0.444376676399596,0.949,0.604,1.5606279351938e-93,"3","Fam101b"
"Tek2",3.67740678347471e-97,0.351713423480669,0.916,0.56,6.61528706279266e-93,"3","Tek"
"Tie12",4.94314182764059e-97,0.351423416020821,0.947,0.578,8.89221783374265e-93,"3","Tie1"
"Col18a11",5.56810017229887e-97,0.43969020095888,0.982,0.74,1.00164553999484e-92,"3","Col18a1"
"Rasip12",6.8093773788695e-97,0.364623826334659,0.956,0.585,1.22493889668483e-92,"3","Rasip1"
"Lmcd11",1.73794199955805e-96,0.414739284906603,0.871,0.561,3.12638386300497e-92,"3","Lmcd1"
"Tsc22d12",1.75577026945922e-96,0.399724607393612,0.998,0.903,3.15845513773019e-92,"3","Tsc22d1"
"Tpd52",4.31864281713725e-96,0.299155978329376,0.791,0.443,7.7688065637482e-92,"3","Tpd52"
"Ednrb1",2.17550632868772e-95,0.456763065598683,0.598,0.271,3.91351833467635e-91,"3","Ednrb"
"Pcmtd11",6.41158617293476e-95,0.356167453429257,0.935,0.639,1.15338023664923e-90,"3","Pcmtd1"
"Orai12",8.69191884452414e-95,0.354275909401352,0.913,0.584,1.56358928094145e-90,"3","Orai1"
"Tpt11",3.91196327450629e-94,0.266096912166873,1,0.99,7.03723073450937e-90,"3","Tpt1"
