"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ckap4",4.56659370778996e-26,0.488881151596475,0.652,0.309,8.42216877527703e-22,"0","Ckap4"
"Ifi27l2a",5.47559306676485e-26,0.64292455886572,0.309,0.078,1.00986362930344e-21,"0","Ifi27l2a"
"Rcn1",5.62974941959446e-26,0.448469701377929,0.596,0.258,1.03829468545581e-21,"0","Rcn1"
"Ergic3",5.68422893511724e-26,0.437219633649047,0.678,0.318,1.04834234250367e-21,"0","Ergic3"
"Nfia",9.09112006481475e-26,0.530685005267419,0.822,0.498,1.67667527355378e-21,"0","Nfia"
"Tmed2",1.42505477705175e-25,0.502377544003771,0.783,0.46,2.62822852531654e-21,"0","Tmed2"
"Fam102b",1.58748431904468e-25,0.364679680018192,0.417,0.134,2.9277973296141e-21,"0","Fam102b"
"Krtcap2",2.44695094550017e-25,0.491161540348933,0.878,0.574,4.51291162878596e-21,"0","Krtcap2"
"Tspan3",2.71128434993362e-25,0.43295157256123,0.67,0.312,5.00042172658258e-21,"0","Tspan3"
"Erlec1",2.74372973953639e-25,0.432983460532027,0.504,0.195,5.06026075862697e-21,"0","Erlec1"
"Scarb2",5.93977641705621e-25,0.449752135779029,0.487,0.191,1.09547296459768e-20,"0","Scarb2"
"Nupr1",6.15778986339743e-25,0.267129876193323,0.374,0.108,1.13568118450639e-20,"0","Nupr1"
"Ostc",6.50549466400613e-25,0.509789708253717,0.757,0.431,1.19980838088265e-20,"0","Ostc"
"Rab34",9.34484360996084e-25,0.380417163492911,0.439,0.149,1.72346950698508e-20,"0","Rab34"
"Mest",1.07964091112034e-24,0.45187224169692,0.674,0.293,1.99118173237924e-20,"0","Mest"
"Fam46a",1.21190861765443e-24,0.411131561131476,0.348,0.098,2.23512306354007e-20,"0","Fam46a"
"Nfic",2.12734363591866e-24,0.44192523221137,0.709,0.369,3.92345986772478e-20,"0","Nfic"
"Laptm4a",2.29356661071238e-24,0.482287743836276,0.909,0.589,4.23002490013683e-20,"0","Laptm4a"
"Igf2r",2.77150915101558e-24,0.471970764059501,0.683,0.337,5.11149432721804e-20,"0","Igf2r"
"Adam19",3.0082371929707e-24,0.46765673624251,0.396,0.132,5.54809185499586e-20,"0","Adam19"
"Pofut2",5.78863702877105e-24,0.453920171480277,0.574,0.259,1.06759832721624e-19,"0","Pofut2"
"Hspa5",5.86220477557426e-24,0.519256630139736,0.891,0.544,1.08116642675916e-19,"0","Hspa5"
"Xbp1",7.42195820966353e-24,0.414437342799085,0.526,0.219,1.36883175260824e-19,"0","Xbp1"
"Tmed10",1.69760624531228e-23,0.42261362551905,0.848,0.503,3.13089519822943e-19,"0","Tmed10"
"Ssr4",1.74994452656802e-23,0.416046249558584,0.883,0.589,3.2274226903494e-19,"0","Ssr4"
"Ahnak2",1.87865994789233e-23,0.368467223084203,0.261,0.061,3.46481254189782e-19,"0","Ahnak2"
"Ugdh",2.13783948541575e-23,0.592797461830091,0.361,0.117,3.94281736295226e-19,"0","Ugdh"
"Cyth3",2.27020915089746e-23,0.409761751555938,0.591,0.271,4.18694673700018e-19,"0","Cyth3"
"Fbln2",2.27103211401636e-23,0.340348910903514,0.796,0.391,4.18846452788037e-19,"0","Fbln2"
"Tuba1a",3.79382009169715e-23,0.493654995390068,0.917,0.637,6.99694239511705e-19,"0","Tuba1a"
"Lmo4",6.7345225984463e-23,0.372555197243448,0.639,0.29,1.24204800283145e-18,"0","Lmo4"
"Cped1",7.47075166534116e-23,0.312335456874414,0.348,0.104,1.37783072963887e-18,"0","Cped1"
"Notch2",1.05086821843478e-22,0.360746837940511,0.317,0.092,1.93811625525926e-18,"0","Notch2"
"Fkbp9",1.18716006374034e-22,0.435480788616156,0.596,0.273,2.1894793055563e-18,"0","Fkbp9"
"Hsp90b1",1.45300592966924e-22,0.461925731896233,0.9,0.582,2.67977883608898e-18,"0","Hsp90b1"
"Ddr2",1.54427286905571e-22,0.318294802261402,0.357,0.111,2.84810245239945e-18,"0","Ddr2"
"Tmem167",1.7570049924826e-22,0.385994301811437,0.778,0.443,3.24044430763565e-18,"0","Tmem167"
"Cnpy2",1.78033702643568e-22,0.460239313474415,0.691,0.37,3.28347557785533e-18,"0","Cnpy2"
"C1qtnf6",1.94005075171818e-22,0.448696092386481,0.587,0.272,3.57803560139384e-18,"0","C1qtnf6"
"P3h1",2.14838124003799e-22,0.432630619703039,0.348,0.113,3.96225952100206e-18,"0","P3h1"
"Gpx7",2.81598119069964e-22,0.421575112858587,0.552,0.238,5.19351411000734e-18,"0","Gpx7"
"Mpped2",3.01837887430751e-22,0.324220862347256,0.296,0.08,5.56679615788534e-18,"0","Mpped2"
"Creb3l2",3.15153364560541e-22,0.380462302158476,0.504,0.201,5.81237350259005e-18,"0","Creb3l2"
"Calu",3.2040703908021e-22,0.445291018988944,0.739,0.404,5.90926702175631e-18,"0","Calu"
"S100a10",4.29193113124733e-22,0.676627046741533,0.917,0.596,7.91560858535945e-18,"0","S100a10"
"Sept8",4.3470498629053e-22,0.387840368159356,0.439,0.164,8.01726406215624e-18,"0","Sept8"
"Podxl2",4.44140592519937e-22,0.338252124084651,0.378,0.125,8.1912849478452e-18,"0","Podxl2"
"Cst3",5.13894842093026e-22,0.479719497093588,0.965,0.73,9.47776257272167e-18,"0","Cst3"
"Dact3",5.99988379772463e-22,0.324229096146069,0.365,0.119,1.10655856881435e-17,"0","Dact3"
"Mtch1",7.71926648677716e-22,0.404963935955415,0.896,0.619,1.42366431815631e-17,"0","Mtch1"
"Tppp3",8.22000213934444e-22,0.600640289507131,0.374,0.13,1.5160149945593e-17,"0","Tppp3"
"Mxra7",1.21459549959213e-21,0.418159084745339,0.63,0.304,2.24007847989777e-17,"0","Mxra7"
"Glis2",1.36299546508215e-21,0.318815338845688,0.274,0.073,2.51377253625101e-17,"0","Glis2"
"Cd47",2.50748976234706e-21,0.492807736684184,0.635,0.328,4.62456336869668e-17,"0","Cd47"
"Marcks",2.820353374612e-21,0.479982273889733,0.926,0.609,5.20157772879691e-17,"0","Marcks"
"Adprh",2.92129411073391e-21,0.398160727072499,0.448,0.183,5.38774272842655e-17,"0","Adprh"
"Spry1",3.04855242741127e-21,0.382034903610876,0.413,0.157,5.62244524187461e-17,"0","Spry1"
"Dennd2a",3.93424596006227e-21,0.33252031710255,0.287,0.078,7.25592982414284e-17,"0","Dennd2a"
"Atf5",4.18377522418178e-21,0.336040985038049,0.296,0.087,7.71613664595845e-17,"0","Atf5"
"Ap2a2",4.74654417949266e-21,0.354221295394459,0.548,0.243,8.75405143023831e-17,"0","Ap2a2"
"P3h4",5.72807225078067e-21,0.350110697871253,0.387,0.137,1.05642836521148e-16,"0","P3h4"
"Twsg1",6.51293303483607e-21,0.355515996955459,0.365,0.126,1.20118023961482e-16,"0","Twsg1"
"Foxp2",8.33087596463118e-21,0.282201619365065,0.278,0.075,1.53646345415693e-16,"0","Foxp2"
"Tubb6",8.79534773412118e-21,0.328850561527763,0.4,0.144,1.62212598260397e-16,"0","Tubb6"
"Bcl7c",1.01974669532593e-20,0.414936775829732,0.67,0.363,1.88071883018962e-16,"0","Bcl7c"
"Sec31a",1.03057208047922e-20,0.345187979824953,0.548,0.251,1.90068408802782e-16,"0","Sec31a"
"Sod3",1.08233983969073e-20,0.34738282791406,0.283,0.079,1.99615936634161e-16,"0","Sod3"
"Scarf2",1.12899238818052e-20,0.26766387204099,0.335,0.103,2.08220066152133e-16,"0","Scarf2"
"Kdelr1",1.15936701422312e-20,0.40660116629667,0.726,0.411,2.13822058433169e-16,"0","Kdelr1"
"Serpinb6a",1.39246262881179e-20,0.495442712378674,0.704,0.42,2.56811882631758e-16,"0","Serpinb6a"
"Ctsk",1.68243891996239e-20,0.311073933287038,0.383,0.132,3.10292210008663e-16,"0","Ctsk"
"Cd302",1.9311219163775e-20,0.382762246091663,0.37,0.13,3.56156815037502e-16,"0","Cd302"
"Atp1a2",2.05469555775249e-20,0.289563961969886,0.422,0.153,3.78947501716291e-16,"0","Atp1a2"
"Pmepa1",2.30524152024767e-20,0.471536194472915,0.743,0.438,4.25155693579277e-16,"0","Pmepa1"
"Dbn1",2.56195864324725e-20,0.405315127997434,0.509,0.222,4.7250203257409e-16,"0","Dbn1"
"Pid1",2.77108398513906e-20,0.280035915020697,0.296,0.085,5.11071019379197e-16,"0","Pid1"
"Sfrp2",2.88690026206401e-20,0.305610720262586,0.409,0.14,5.32431015332465e-16,"0","Sfrp2"
"Sh3d19",3.03953615665672e-20,0.256760639232569,0.27,0.073,5.605816533722e-16,"0","Sh3d19"
"Gstm5",3.17368876254374e-20,0.316344112584135,0.496,0.208,5.85323418475942e-16,"0","Gstm5"
"Pdia6",3.45716332687158e-20,0.472205021213013,0.765,0.46,6.37604632374925e-16,"0","Pdia6"
"Lamp2",4.21714405258387e-20,0.360428217927096,0.7,0.371,7.77767877618043e-16,"0","Lamp2"
"Sar1a",5.50740065916893e-20,0.39327203942355,0.609,0.317,1.01572990357052e-15,"0","Sar1a"
"Dock7",7.94639798806469e-20,0.277637083040419,0.304,0.092,1.46555418093877e-15,"0","Dock7"
"S100a11",1.03047028180293e-19,0.479871033497063,0.974,0.73,1.90049634072914e-15,"0","S100a11"
"Dnajc25",1.05918801757607e-19,0.33985710957598,0.283,0.084,1.95346046081554e-15,"0","Dnajc25"
"Col27a1",1.07033296041901e-19,0.302479508200815,0.3,0.09,1.97401507890077e-15,"0","Col27a1"
"Rbpj",1.13915131741646e-19,0.36696120061847,0.443,0.184,2.10093677471118e-15,"0","Rbpj"
"Hivep2",1.21309624802809e-19,0.321450854280299,0.409,0.158,2.23731341023821e-15,"0","Hivep2"
"Tril",1.3490616668321e-19,0.377602868904125,0.326,0.108,2.48807443213844e-15,"0","Tril"
"Ecm1",1.41667965817082e-19,0.3690752168952,0.522,0.234,2.61278229356445e-15,"0","Ecm1"
"Rhoq",1.43898783281041e-19,0.373540811843116,0.391,0.151,2.65392526005223e-15,"0","Rhoq"
"Prdx4",1.87383535211922e-19,0.380645414700044,0.735,0.409,3.45591453991348e-15,"0","Prdx4"
"Rpn1",2.20673692901169e-19,0.429328631414476,0.578,0.292,4.06988491817626e-15,"0","Rpn1"
"Dpm3",2.76607240126557e-19,0.397802092574295,0.704,0.403,5.10146732965408e-15,"0","Dpm3"
"Fkbp10",7.16273701044206e-19,0.403925798972665,0.504,0.235,1.32102358683583e-14,"0","Fkbp10"
"Wipi1",7.31503002268902e-19,0.34712024071389,0.413,0.165,1.34911098708454e-14,"0","Wipi1"
"Surf4",7.46693814852074e-19,0.355439047807213,0.548,0.266,1.37712740273168e-14,"0","Surf4"
"Golim4",8.81832670406893e-19,0.328546056754412,0.522,0.241,1.62636399403143e-14,"0","Golim4"
"Ssr3",8.96967406325476e-19,0.413065691786821,0.635,0.342,1.65427698748607e-14,"0","Ssr3"
"Vstm4",1.07405321154294e-18,0.312825545054544,0.278,0.082,1.98087633804864e-14,"0","Vstm4"
"Apoe",1.17965163525791e-18,0.311079545801368,0.696,0.364,2.17563151090616e-14,"0","Apoe"
"Sspn",1.20823795428019e-18,0.297077657808327,0.278,0.084,2.22835325907896e-14,"0","Sspn"
"Vat1",1.29904006883144e-18,0.304240203371203,0.452,0.191,2.39581959894583e-14,"0","Vat1"
"Hexb",1.4051458188808e-18,0.315095430521911,0.365,0.135,2.59151043376186e-14,"0","Hexb"
"Smo",1.71319262563757e-18,0.329739483248987,0.374,0.139,3.15964115946337e-14,"0","Smo"
"Trio",1.97397282048782e-18,0.331842529976809,0.387,0.147,3.64059807282569e-14,"0","Trio"
"Fkbp11",2.13165253246797e-18,0.377986079773821,0.296,0.097,3.93140676563067e-14,"0","Fkbp11"
"Lman1",2.22520552862073e-18,0.454493034047657,0.552,0.282,4.10394655643521e-14,"0","Lman1"
"Ddah2",2.68873664219931e-18,0.367276790322888,0.835,0.534,4.9588369892082e-14,"0","Ddah2"
"Sgce",2.73364153530131e-18,0.313123439725542,0.461,0.196,5.04165508355621e-14,"0","Sgce"
"Emp1",3.21901658512913e-18,0.331974782315174,0.735,0.4,5.93683228795366e-14,"0","Emp1"
"Rem1",3.42993839494292e-18,0.305947130561082,0.317,0.105,6.32583538179322e-14,"0","Rem1"
"Copb1",4.93951423980618e-18,0.390155853711135,0.483,0.224,9.10994611247455e-14,"0","Copb1"
"Irf2bp2",5.25352261778351e-18,0.351825030030215,0.543,0.268,9.68907176397813e-14,"0","Irf2bp2"
"Pltp",5.67077393612179e-18,0.304114971808302,0.296,0.095,1.04586083703894e-13,"0","Pltp"
"Plin3",6.84484218494649e-18,0.360195622634472,0.443,0.191,1.26239424416968e-13,"0","Plin3"
"Afap1",9.65101102393434e-18,0.355097635918068,0.374,0.148,1.77993596314421e-13,"0","Afap1"
"Ext1",1.11595193949662e-17,0.336165627679514,0.43,0.179,2.05815016201361e-13,"0","Ext1"
"Sh3bp5",1.14692446130918e-17,0.28292811259625,0.4,0.162,2.11527278399252e-13,"0","Sh3bp5"
"Nedd4",1.17996692849858e-17,0.354663243338165,0.93,0.67,2.17621300622993e-13,"0","Nedd4"
"Vcam1",1.22143102446698e-17,0.252905261216955,0.348,0.125,2.25268523842446e-13,"0","Vcam1"
"Morf4l2",1.5608439850072e-17,0.355320065198041,0.743,0.458,2.87866456154877e-13,"0","Morf4l2"
"Mia3",2.0232562965249e-17,0.305001944686758,0.396,0.159,3.73149158768087e-13,"0","Mia3"
"Cd164",2.16139904205878e-17,0.386749495518415,0.443,0.202,3.986268253269e-13,"0","Cd164"
"Rbms3",2.2290348217943e-17,0.295500786851147,0.409,0.167,4.11100892183523e-13,"0","Rbms3"
"Ebf1",2.97476815213318e-17,0.319504278253313,0.8,0.49,5.48636490297922e-13,"0","Ebf1"
"Ybx3",3.00385483306016e-17,0.331666797320079,0.783,0.498,5.54000946861286e-13,"0","Ybx3"
"Snx21",3.6071418074979e-17,0.267959042131314,0.265,0.082,6.65265163556838e-13,"0","Snx21"
"Rhou",4.03274479178325e-17,0.256628561086752,0.257,0.076,7.43759121948585e-13,"0","Rhou"
"Sept11",4.5261860089545e-17,0.36385765342597,0.652,0.357,8.34764485631479e-13,"0","Sept11"
"Ptp4a1",5.07164171808546e-17,0.369955552023245,0.474,0.226,9.35362882066502e-13,"0","Ptp4a1"
"Dpysl2",6.07767936413251e-17,0.304977685989706,0.574,0.29,1.12090640512696e-12,"0","Dpysl2"
"Casc4",6.09832650866019e-17,0.329585355782797,0.283,0.093,1.1247143579922e-12,"0","Casc4"
"Stt3a",6.70726281262293e-17,0.329766515202396,0.461,0.206,1.23702048053205e-12,"0","Stt3a"
"G0s2",6.82481617083012e-17,0.317939261702922,0.287,0.095,1.2587008463862e-12,"0","G0s2"
"Fndc3b",1.04640530514785e-16,0.361547420839908,0.5,0.238,1.92988530428417e-12,"0","Fndc3b"
"1500009L16Rik",1.1459923487136e-16,0.335913470568957,0.313,0.113,2.1135536887325e-12,"0","1500009L16Rik"
"Itpripl2",1.16132964083585e-16,0.374786513262447,0.474,0.221,2.14184025659356e-12,"0","Itpripl2"
"Rpl39",1.2979855042496e-16,0.282963439653422,0.996,0.914,2.39387466548754e-12,"0","Rpl39"
"Jund",1.32685758851247e-16,0.397139328165589,0.948,0.766,2.44712345049355e-12,"0","Jund"
"Oat",1.38845101506693e-16,0.319288930787119,0.583,0.302,2.56072020708794e-12,"0","Oat"
"Pxdn",1.6560656640204e-16,0.401066647850428,0.665,0.375,3.05428190415283e-12,"0","Pxdn"
"Glt8d1",2.05746323247442e-16,0.304361333953317,0.326,0.118,3.79457943965258e-12,"0","Glt8d1"
"Ttc19",2.4231034485457e-16,0.251718452534228,0.409,0.171,4.46892969015283e-12,"0","Ttc19"
"2610524H06Rik",2.490540100623e-16,0.271289596045405,0.265,0.086,4.59330310757899e-12,"0","2610524H06Rik"
"Spats2l",2.55767400554673e-16,0.270852259523561,0.478,0.213,4.71711816842983e-12,"0","Spats2l"
"Cfh",3.453436339186e-16,0.297693222500437,0.443,0.184,6.36917264036074e-12,"0","Cfh"
"Grn",5.02244409193665e-16,0.37812748407967,0.604,0.337,9.26289363875877e-12,"0","Grn"
"Fam198b",5.07904635142397e-16,0.394364600447065,0.526,0.262,9.36728518593122e-12,"0","Fam198b"
"Yipf5",5.39775494644354e-16,0.291140802461374,0.448,0.198,9.95507944772582e-12,"0","Yipf5"
"Tgfbr2",5.6063654243223e-16,0.312401602873592,0.457,0.206,1.03398197520776e-11,"0","Tgfbr2"
"Etv1",6.10235765398436e-16,0.250219375303758,0.309,0.11,1.12545782212434e-11,"0","Etv1"
"Nucb1",6.22829552403146e-16,0.312842145007489,0.522,0.263,1.14868454349712e-11,"0","Nucb1"
"Creg1",6.77321942079555e-16,0.336067771232752,0.391,0.164,1.24918485777732e-11,"0","Creg1"
"Slc50a1",6.83521849999947e-16,0.359636391575879,0.548,0.291,1.2606193479549e-11,"0","Slc50a1"
"Hspg2",7.07780303265139e-16,0.297488489957683,0.843,0.517,1.3053592133119e-11,"0","Hspg2"
"Sema5a",7.09550685910693e-16,0.316079329271957,0.309,0.111,1.30862433002509e-11,"0","Sema5a"
"Raph1",7.33564422542363e-16,0.330330925195292,0.6,0.308,1.35291286449488e-11,"0","Raph1"
"Ddb1",7.68632483649045e-16,0.32486002080433,0.578,0.307,1.41758888959393e-11,"0","Ddb1"
"Ptov1",8.3907645662002e-16,0.324040840911523,0.726,0.456,1.5475087089443e-11,"0","Ptov1"
"Eprs",9.10638439489377e-16,0.288898578333625,0.513,0.251,1.67949047395026e-11,"0","Eprs"
"Hdlbp",9.60030054039105e-16,0.360502412506183,0.665,0.403,1.77058342866432e-11,"0","Hdlbp"
"Srp54b",1.17546220158633e-15,0.288651197914173,0.535,0.276,2.16790493838567e-11,"0","Srp54b"
"Add1",1.21281892793251e-15,0.321744588880672,0.522,0.267,2.23680194878593e-11,"0","Add1"
"Yif1a",1.22429211941216e-15,0.284906663832525,0.474,0.221,2.25796195583185e-11,"0","Yif1a"
"Phlda3",1.30948226841811e-15,0.379487601304281,0.53,0.273,2.41507814764351e-11,"0","Phlda3"
"Man2a1",1.65932646643595e-15,0.377438729245367,0.383,0.162,3.06029580204782e-11,"0","Man2a1"
"Ckb",2.35307791628736e-15,0.458455216317985,0.648,0.373,4.33978160100878e-11,"0","Ckb"
"Golt1b",2.73963726473206e-15,0.295758840815517,0.291,0.106,5.05271300734534e-11,"0","Golt1b"
"Ddost",2.82424189991076e-15,0.314371722239026,0.643,0.367,5.20874933600541e-11,"0","Ddost"
"Tm9sf3",3.04065254808607e-15,0.332286005019462,0.674,0.395,5.60787549443513e-11,"0","Tm9sf3"
"Thbs1",3.08851680494081e-15,0.288731170899032,0.374,0.154,5.69615154335234e-11,"0","Thbs1"
"Plxnb2",3.55733478474679e-15,0.273949616225147,0.304,0.109,6.5607925435085e-11,"0","Plxnb2"
"Ctsz",4.60077308050561e-15,0.340016989938636,0.722,0.431,8.48520579237649e-11,"0","Ctsz"
"Nrep",5.29276547487315e-15,0.362042980143641,0.778,0.505,9.76144736530856e-11,"0","Nrep"
"Rora",5.43551334594691e-15,0.256685586114023,0.257,0.084,1.00247172639299e-10,"0","Rora"
"Vav3",6.2110802618808e-15,0.305690711810478,0.261,0.087,1.14550953269868e-10,"0","Vav3"
"Arl3",6.22484497754421e-15,0.282456670467734,0.457,0.219,1.14804815920848e-10,"0","Arl3"
"Ifi30",6.9502581988903e-15,0.317306863334,0.296,0.11,1.28183611962134e-10,"0","Ifi30"
"Cmtm3",7.92492072550578e-15,0.347336198302373,0.452,0.213,1.46159312940503e-10,"0","Cmtm3"
"Ppic",1.25758192717099e-14,0.30893521273576,0.843,0.529,2.31935834828146e-10,"0","Ppic"
"Pdia3",1.26353856822017e-14,0.37092758052073,0.822,0.517,2.33034418136847e-10,"0","Pdia3"
"9530068E07Rik",1.28988401969678e-14,0.272420901010262,0.465,0.228,2.37893309752678e-10,"0","9530068E07Rik"
"Plekhj1",1.43196788067196e-14,0.263130653125017,0.343,0.14,2.6409783623233e-10,"0","Plekhj1"
"Gulp1",1.48415253598338e-14,0.251526177840038,0.27,0.093,2.73722252211415e-10,"0","Gulp1"
"Sec62",1.53139459396143e-14,0.353083525598069,0.783,0.495,2.82435104964307e-10,"0","Sec62"
"Sra1",1.62746919468063e-14,0.287156028435372,0.5,0.26,3.00154143574948e-10,"0","Sra1"
"Cdkn1c",2.22990770768447e-14,0.380167024997399,0.591,0.315,4.11261878528246e-10,"0","Cdkn1c"
"Canx",2.43034636812284e-14,0.342622820099864,0.643,0.388,4.48228780672895e-10,"0","Canx"
"Zbtb20",2.95575755515126e-14,0.298573768540468,0.735,0.465,5.45130365896547e-10,"0","Zbtb20"
"Ski",3.00119460214236e-14,0.315015892040111,0.491,0.248,5.53510320473115e-10,"0","Ski"
"Anxa1",3.12245448290105e-14,0.288949721984882,0.539,0.285,5.75874280281441e-10,"0","Anxa1"
"Kdelc2",3.36632671354736e-14,0.271939909430761,0.309,0.119,6.2085163577954e-10,"0","Kdelc2"
"Smim7",5.641581800846e-14,0.318823414644815,0.491,0.266,1.04047693153003e-09,"0","Smim7"
"Anxa2",6.48035452962803e-14,0.409065540867901,0.857,0.603,1.1951717858993e-09,"0","Anxa2"
"Lpgat1",8.84550106035731e-14,0.257609236777862,0.257,0.091,1.6313757605617e-09,"0","Lpgat1"
"Copb2",1.01267610341367e-13,0.289977906884214,0.552,0.295,1.86767853752582e-09,"0","Copb2"
"Phlda1",1.1000159287483e-13,0.32073526970238,0.291,0.112,2.02875937739049e-09,"0","Phlda1"
"Nap1l1",1.11910466492065e-13,0.303962985409112,0.687,0.426,2.06396473351316e-09,"0","Nap1l1"
"R3hdm4",1.2880015015328e-13,0.253124918348205,0.409,0.189,2.37546116927695e-09,"0","R3hdm4"
"Copa",1.70589557641921e-13,0.285388818446906,0.557,0.308,3.14618321158995e-09,"0","Copa"
"Pura",1.93000644847552e-13,0.257262708337008,0.635,0.375,3.55951089292341e-09,"0","Pura"
"Egr1",2.06125876312012e-13,0.265420352017995,0.561,0.29,3.80157953682244e-09,"0","Egr1"
"Sec24d",2.13827322385564e-13,0.264906629095279,0.3,0.118,3.94361730675696e-09,"0","Sec24d"
"Slc39a7",2.76470182637337e-13,0.28887223509346,0.352,0.152,5.0989395783804e-09,"0","Slc39a7"
"Eif1b",3.06802266157123e-13,0.27031088819371,0.665,0.404,5.65835419473582e-09,"0","Eif1b"
"Selk",3.2211051056467e-13,0.294296211861769,0.852,0.585,5.9406841463442e-09,"0","Selk"
"Sec11a",3.44796066981423e-13,0.322070309226521,0.639,0.386,6.35907386333838e-09,"0","Sec11a"
"Tusc3",3.60637734385518e-13,0.29235560600354,0.374,0.171,6.6512417352721e-09,"0","Tusc3"
"Arf5",3.71540510783269e-13,0.321012133423665,0.922,0.682,6.85232164037583e-09,"0","Arf5"
"Prrc1",3.90258831689183e-13,0.325456117453687,0.339,0.148,7.19754363284361e-09,"0","Prrc1"
"Atraid",4.87919214457552e-13,0.327216703193513,0.609,0.359,8.99869407224063e-09,"0","Atraid"
"Bfar",5.50140950801772e-13,0.267370143686083,0.296,0.118,1.01462495556371e-08,"0","Bfar"
"Tmem59",6.33938673735945e-13,0.272975839861891,0.848,0.557,1.1691730959712e-08,"0","Tmem59"
"Ctsb",6.5768237943747e-13,0.269523505546553,0.661,0.383,1.21296361239653e-08,"0","Ctsb"
"Tmed9",6.86453669861683e-13,0.292376045302742,0.761,0.495,1.2660265033259e-08,"0","Tmed9"
"Sptbn1",7.72151255034558e-13,0.254280380765762,0.952,0.693,1.42407855966024e-08,"0","Sptbn1"
"Ptprf",9.39141557454712e-13,0.260431618735112,0.261,0.096,1.73205877441373e-08,"0","Ptprf"
"Tnc",9.7003630842459e-13,0.318069191225858,0.287,0.111,1.78903796362747e-08,"0","Tnc"
"Hexa",9.88658739199732e-13,0.288519925428042,0.383,0.177,1.82338331270607e-08,"0","Hexa"
"Lysmd2",1.10434593189004e-12,0.258141351230626,0.348,0.154,2.03674520218481e-08,"0","Lysmd2"
"Desi2",1.13514857557443e-12,0.265329815391281,0.374,0.174,2.09355451793192e-08,"0","Desi2"
"Tor2a",1.17823398341452e-12,0.293877290823272,0.322,0.138,2.17301693561139e-08,"0","Tor2a"
"Plbd2",1.31449915010719e-12,0.302751639322696,0.357,0.16,2.4243307825427e-08,"0","Plbd2"
"Ergic1",1.40495699019075e-12,0.25401000372426,0.296,0.12,2.59116217700879e-08,"0","Ergic1"
"Kdm5b",1.50113639506304e-12,0.255131324049264,0.391,0.184,2.76854585341476e-08,"0","Kdm5b"
"Laptm4b",2.06629846779936e-12,0.277687539685042,0.283,0.115,3.81087426416236e-08,"0","Laptm4b"
"Pld3",2.10137845364558e-12,0.271194458482279,0.283,0.112,3.87557228205855e-08,"0","Pld3"
"Pkd2",2.16730603954083e-12,0.302358478671665,0.426,0.214,3.99716252872515e-08,"0","Pkd2"
"Snx18",2.22188169476907e-12,0.313588488489092,0.357,0.161,4.0978164096626e-08,"0","Snx18"
"Chic2",2.76076173067736e-12,0.269943919038817,0.496,0.268,5.09167285988825e-08,"0","Chic2"
"Slc43a3",2.89269148204667e-12,0.267547295839756,0.43,0.214,5.33499090033867e-08,"0","Slc43a3"
"Kctd12",3.75406807983859e-12,0.262594359714279,0.365,0.167,6.9236277596463e-08,"0","Kctd12"
"Ppp1r14b",4.0882354561279e-12,0.337260585037806,0.791,0.525,7.53993265173669e-08,"0","Ppp1r14b"
"Megf6",4.3140976015317e-12,0.307956721615896,0.335,0.146,7.95649020650492e-08,"0","Megf6"
