"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rora",1.51519260137469e-81,0.25686148152031,0.54,0.317,2.79446971471535e-77,"0","Rora"
"Sema5a",3.04484835024466e-81,0.270421048695342,0.565,0.329,5.61561381235624e-77,"0","Sema5a"
"Gpx7",7.00090730583683e-80,0.263593962534044,0.827,0.618,1.29117733441549e-75,"0","Gpx7"
"Phldb1",9.12913703932033e-80,0.250917982706313,0.527,0.319,1.68368674416185e-75,"0","Phldb1"
"Itpripl2",9.76900055425577e-80,0.29317725229801,0.773,0.582,1.80169677222139e-75,"0","Itpripl2"
"Ptprs",1.54044841380042e-79,0.2661920947758,0.802,0.588,2.84104900957212e-75,"0","Ptprs"
"Plin3",1.5556625838958e-78,0.286079838548642,0.706,0.535,2.86910850347902e-74,"0","Plin3"
"Igfbp7",4.75996197999249e-78,0.312403047667834,0.999,0.866,8.77879787970016e-74,"0","Igfbp7"
"Trio",8.60211511164372e-78,0.305779307806897,0.63,0.439,1.58648809004045e-73,"0","Trio"
"Bgn",9.16760443824808e-78,0.297325635424834,0.999,0.751,1.69078128654609e-73,"0","Bgn"
"Etv1",2.95596362716884e-77,0.250500613397392,0.543,0.32,5.45168371758749e-73,"0","Etv1"
"Klf4",9.44364401335461e-76,0.444271804524381,0.698,0.501,1.74169126538299e-71,"0","Klf4"
"Cpxm1",2.20903430999603e-75,0.351992645655771,0.649,0.401,4.07412197792568e-71,"0","Cpxm1"
"Nupr1",3.83775326874052e-75,0.278889308047213,0.579,0.345,7.07796835353815e-71,"0","Nupr1"
"Fkbp7",8.22761040177712e-75,0.26525079436169,0.793,0.588,1.51741818639975e-70,"0","Fkbp7"
"Hivep2",9.69554707382248e-75,0.291193588768682,0.62,0.432,1.78814974682508e-70,"0","Hivep2"
"H13",1.1996656695534e-74,0.277014980721024,0.816,0.646,2.21254339435734e-70,"0","H13"
"Calr",4.770419607912e-74,0.29484467673661,0.971,0.87,8.79808488287211e-70,"0","Calr"
"Mxra7",2.65281868326936e-73,0.263371723073502,0.877,0.68,4.89259349755367e-69,"0","Mxra7"
"Marcks",3.56684516497506e-73,0.310441585365937,0.986,0.882,6.57833253776351e-69,"0","Marcks"
"Emilin1",4.60833099284846e-73,0.295042178713079,0.849,0.631,8.49914485011041e-69,"0","Emilin1"
"Sec14l1",1.31676250708341e-72,0.250772227336695,0.698,0.513,2.42850509181393e-68,"0","Sec14l1"
"Hdlbp",4.28280870032621e-72,0.266222157482436,0.907,0.785,7.89878408601164e-68,"0","Hdlbp"
"Pdgfrl",1.32517069127586e-71,0.332270046270205,0.663,0.41,2.44401230592008e-67,"0","Pdgfrl"
"Fam198b",2.61131817340007e-70,0.307575060054872,0.765,0.561,4.81605410720175e-66,"0","Fam198b"
"Erlec1",3.2206092742954e-70,0.258809934642757,0.756,0.582,5.939769684583e-66,"0","Erlec1"
"Snx18",5.31876260654853e-70,0.282309271542743,0.68,0.476,9.80939387525746e-66,"0","Snx18"
"Sept11",3.59304932755978e-69,0.30463165923991,0.866,0.694,6.6266608748185e-65,"0","Sept11"
"Cdc42ep2",4.66216640342684e-69,0.267516378088597,0.628,0.426,8.59843349784012e-65,"0","Cdc42ep2"
"Anxa5",4.77990058955824e-69,0.253518811661337,0.962,0.886,8.81557065732225e-65,"0","Anxa5"
"Ecm1",1.19667222791467e-68,0.306868499364767,0.756,0.559,2.20702258994302e-64,"0","Ecm1"
"Cdkn1c",3.61516128268395e-68,0.335972705515617,0.797,0.597,6.667441953654e-64,"0","Cdkn1c"
"Irf2bp2",2.50367166703268e-67,0.259464918707578,0.794,0.62,4.61752165550838e-63,"0","Irf2bp2"
"Afap1",3.49111113179839e-67,0.269275316440899,0.626,0.446,6.43865626037578e-63,"0","Afap1"
"Ptp4a1",4.02960452968049e-67,0.293061182028324,0.738,0.58,7.43179963408972e-63,"0","Ptp4a1"
"Sash1",5.4218586518557e-66,0.250140880816892,0.725,0.54,9.99953391161747e-62,"0","Sash1"
"Myh10",6.42194573341149e-66,0.280857185825508,0.858,0.687,1.18439945161308e-61,"0","Myh10"
"Scarb2",8.05122965537102e-66,0.269373976561858,0.67,0.496,1.48488828534008e-61,"0","Scarb2"
"Ugdh",3.13609454106603e-63,0.473217316007443,0.594,0.422,5.78389916208809e-59,"0","Ugdh"
"Phlda3",6.2369034671315e-63,0.259719683599183,0.789,0.622,1.15027210644306e-58,"0","Phlda3"
"Manf",4.12522033985874e-59,0.270277371276036,0.923,0.792,7.60814387280147e-55,"0","Manf"
"Nrep",4.13096570315038e-58,0.261871328597457,0.929,0.817,7.61874004632025e-54,"0","Nrep"
"Ifi27l2a",7.07361654341154e-57,0.471882998485668,0.456,0.263,1.30458709910139e-52,"0","Ifi27l2a"
"Rbpj",1.24016527002706e-55,0.2535995529263,0.674,0.528,2.28723680751091e-51,"0","Rbpj"
"Ppp1r14b",2.480708138549e-51,0.310794556939847,0.934,0.852,4.57517001992592e-47,"0","Ppp1r14b"
"Egr1",2.4159262231535e-45,0.318059726026653,0.799,0.611,4.45569273336199e-41,"0","Egr1"
"Anxa2",1.95426784532585e-43,0.286542634494272,0.97,0.89,3.60425618713447e-39,"0","Anxa2"
"Ackr3",5.68169297015604e-41,0.264196285508858,0.359,0.213,1.04787463448588e-36,"0","Ackr3"
"Tnfaip6",2.32477841962976e-39,0.259390126737951,0.364,0.223,4.28758883932317e-35,"0","Tnfaip6"
"Cpz",2.54477357614105e-36,0.267686864585675,0.282,0.161,4.69332590647693e-32,"0","Cpz"
"Cst3",5.01125277287537e-36,0.251660908497388,0.994,0.934,9.24225348901404e-32,"0","Cst3"
"Jun",3.35170161001603e-31,0.256255132664518,0.909,0.838,6.18154327935257e-27,"0","Jun"
"Cthrc11",0,1.17490528089051,0.895,0.453,0,"1","Cthrc1"
"Mfap41",0,0.994361112646618,0.987,0.509,0,"1","Mfap4"
"Col8a1",0,0.943522660119157,0.713,0.192,0,"1","Col8a1"
"Csrp2",0,0.912815264125076,0.993,0.823,0,"1","Csrp2"
"Rbp1",0,0.887094749429367,0.997,0.79,0,"1","Rbp1"
"Bgn1",0,0.840611110592565,1,0.759,0,"1","Bgn"
"Adamtsl2",0,0.8206698669423,0.631,0.165,0,"1","Adamtsl2"
"Itgb5",0,0.770304111822514,0.917,0.475,0,"1","Itgb5"
"Ltbp2",0,0.647501534533004,0.722,0.214,0,"1","Ltbp2"
"Pmepa1",4.42164738869136e-295,0.848608294636789,0.988,0.761,8.15484427896348e-291,"1","Pmepa1"
"Gxylt21",8.21639006916853e-289,0.796672080212619,0.871,0.408,1.51534882045675e-284,"1","Gxylt2"
"Srpx2",1.43433609178125e-267,0.611706424930085,0.808,0.338,2.64534605407217e-263,"1","Srpx2"
"Wisp1",2.35347800012737e-261,0.520623459522319,0.578,0.161,4.3405194756349e-257,"1","Wisp1"
"Fstl11",1.66579174299182e-256,0.633421845203959,0.999,0.879,3.07221971159982e-252,"1","Fstl1"
"Igfbp71",3.33024594673154e-253,0.618452621508877,0.999,0.871,6.14197259955698e-249,"1","Igfbp7"
"Fibin",1.12571569656151e-251,0.666946771930172,0.809,0.346,2.0761574591684e-247,"1","Fibin"
"Tagln",1.85507956005811e-248,0.30452417315993,0.858,0.373,3.42132323261516e-244,"1","Tagln"
"Loxl11",5.45365042567493e-240,0.664546441456414,0.995,0.585,1.00581674800723e-235,"1","Loxl1"
"Ddah1",2.64794765686961e-235,0.867978911289924,0.732,0.322,4.88360986356463e-231,"1","Ddah1"
"Ogn1",2.48640658734112e-234,0.84498139248786,0.916,0.475,4.58567966903324e-230,"1","Ogn"
"Aspn1",3.67434665799317e-233,0.80236926189166,0.975,0.522,6.7765975413368e-229,"1","Aspn"
"Lox",4.06113899246668e-232,0.674613811639456,0.872,0.452,7.4899586438063e-228,"1","Lox"
"Wisp2",1.72266967134899e-230,0.808505746640337,0.404,0.082,3.17711967486893e-226,"1","Wisp2"
"Col12a1",9.86875101657585e-229,0.5925960853323,0.723,0.28,1.82009374998708e-224,"1","Col12a1"
"Adamts21",4.38267657220532e-225,0.600297243306466,0.976,0.573,8.08297040211826e-221,"1","Adamts2"
"Fn1",4.8078926947027e-225,0.731667095561749,0.998,0.799,8.86719649684019e-221,"1","Fn1"
"Rplp1",2.10699697985473e-223,0.334690000076348,1,0.985,3.88593452994608e-219,"1","Rplp1"
"Ctgf",2.12339917469442e-222,0.775266944521152,0.765,0.328,3.91618509788892e-218,"1","Ctgf"
"Col14a11",7.13766915465732e-221,0.653643389349076,0.986,0.603,1.31640032219345e-216,"1","Col14a1"
"Lbh",3.0350914208616e-217,0.67987212870826,0.866,0.512,5.59761910749505e-213,"1","Lbh"
"Sfrp11",1.88259571320448e-215,0.739576841967507,0.866,0.461,3.47207127386301e-211,"1","Sfrp1"
"Tnc",2.64780107952794e-201,0.633436714888208,0.694,0.279,4.88333953097338e-197,"1","Tnc"
"Fhl2",2.07491249501994e-200,0.619695414588492,0.788,0.416,3.82676111456527e-196,"1","Fhl2"
"Gpx31",7.44736614138516e-199,0.546505471918384,0.917,0.472,1.37351773745566e-194,"1","Gpx3"
"Pdgfrl1",5.40415283572136e-198,0.517843343173898,0.837,0.386,9.9668790749209e-194,"1","Pdgfrl"
"Col1a11",1.04602358307681e-195,0.593233316712265,0.999,0.662,1.92918129426856e-191,"1","Col1a1"
"Col11a1",4.51760353842472e-194,0.594195676540372,0.572,0.192,8.33181620591671e-190,"1","Col11a1"
"Fbn11",4.16305869304465e-192,0.504015216997986,0.994,0.769,7.67792914758226e-188,"1","Fbn1"
"Mtch1",5.14635988310111e-192,0.457914715628365,0.989,0.898,9.49143153240338e-188,"1","Mtch1"
"Rasl11b",6.95436789275127e-192,0.495908170725192,0.66,0.272,1.28259407046012e-187,"1","Rasl11b"
"Mmp231",1.0657764821021e-189,0.525611009085599,0.933,0.522,1.96561156594089e-185,"1","Mmp23"
"Ptn1",6.58539507610132e-188,0.975894974696009,0.93,0.61,1.21454441388537e-183,"1","Ptn"
"Mgp",1.18676255254867e-187,0.795003210438816,0.985,0.743,2.18874617566551e-183,"1","Mgp"
"Col1a21",6.54777789944622e-186,0.573365083435903,1,0.745,1.20760667799487e-181,"1","Col1a2"
"Tgfb3",1.01760373600128e-184,0.45071285103828,0.698,0.311,1.87676657030716e-180,"1","Tgfb3"
"Col5a21",1.27595730488618e-184,0.575803644987012,0.993,0.755,2.35324805740159e-180,"1","Col5a2"
"Mrc21",8.61740189874898e-177,0.394963141836024,0.762,0.368,1.58930743218627e-172,"1","Mrc2"
"Sod3",4.81789210512515e-170,0.446072042593089,0.624,0.254,8.88563840948232e-166,"1","Sod3"
"Snhg181",4.93776135229899e-168,0.442456171649865,0.973,0.662,9.10671326204503e-164,"1","Snhg18"
"Eln",9.64040920979242e-168,1.23746955890099,0.948,0.723,1.77798067056202e-163,"1","Eln"
"Cd631",1.83631701698581e-166,0.45387200303145,1,0.852,3.38671947442693e-162,"1","Cd63"
"Gpm6b1",4.69909704522947e-166,0.403221390549036,0.756,0.357,8.66654468051672e-162,"1","Gpm6b"
"Gucy1b3",4.49501136749739e-164,0.407583930068015,0.775,0.37,8.29014946507544e-160,"1","Gucy1b3"
"Col16a1",2.50858825186158e-162,0.407523405521506,0.788,0.408,4.62658931290832e-158,"1","Col16a1"
"Pdlim3",2.64662260726137e-161,0.543714520416361,0.858,0.478,4.88116607457214e-157,"1","Pdlim3"
"Rps15a",5.35881911685844e-161,0.263120129445652,0.999,0.979,9.88327009722202e-157,"1","Rps15a"
"Rps12",3.44605706914735e-160,0.288158904425555,0.999,0.978,6.35556305262845e-156,"1","Rps12"
"Col9a2",1.04117066129478e-158,0.398808084769656,0.458,0.149,1.92023105062596e-154,"1","Col9a2"
"Lgals11",1.44029798067245e-157,0.483746819217169,0.998,0.873,2.6563415657542e-153,"1","Lgals1"
"Col5a11",3.98877483321381e-157,0.474165984769756,0.988,0.624,7.35649742489622e-153,"1","Col5a1"
"Pam1",2.19788095083154e-155,0.477341531543209,0.98,0.773,4.05355183761861e-151,"1","Pam"
"Postn1",2.39932657948988e-155,0.593706490704518,0.995,0.63,4.42507801055318e-151,"1","Postn"
"Col27a1",1.20213185576146e-154,0.349280778832162,0.628,0.267,2.21709178158086e-150,"1","Col27a1"
"Pdlim21",4.61946400273737e-154,0.47958727341312,0.898,0.576,8.51967746024853e-150,"1","Pdlim2"
"Gucy1a3",8.45826659717865e-154,0.52471966148379,0.776,0.396,1.55995810851766e-149,"1","Gucy1a3"
"Ptgis1",4.52556600975124e-153,0.449722153420979,0.975,0.597,8.34650139178421e-149,"1","Ptgis"
"Fbln5",5.80627105709667e-152,0.598931298228108,0.858,0.503,1.07085057106034e-147,"1","Fbln5"
"Bdnf",8.55030629252476e-152,0.276351184520024,0.292,0.062,1.57693298953034e-147,"1","Bdnf"
"Thbs21",9.68137849065662e-150,0.476880831137692,0.912,0.532,1.7855366350318e-145,"1","Thbs2"
"Dnm3os",2.95857764982137e-149,0.354757934067143,0.678,0.306,5.45650475956555e-145,"1","Dnm3os"
"Ttll5",4.5458473789679e-148,0.280010761150589,0.432,0.142,8.38390632103051e-144,"1","Ttll5"
"Olfml3",2.1781797913109e-146,0.457886216308686,0.785,0.415,4.01721698911469e-142,"1","Olfml3"
"Nbea",1.06625980280335e-145,0.406723709485736,0.722,0.4,1.96650295431022e-141,"1","Nbea"
"Lrp11",1.77320878682289e-145,0.392729844701374,0.936,0.557,3.27032896553745e-141,"1","Lrp1"
"Frzb",2.77949252338528e-143,0.320271727658351,0.544,0.21,5.12621806087947e-139,"1","Frzb"
"Rpl39",4.78756195142481e-143,0.256689440805858,1,0.98,8.82970050701277e-139,"1","Rpl39"
"Fxyd6",5.91967483037132e-142,0.56433335156266,0.852,0.58,1.09176562896538e-137,"1","Fxyd6"
"Spry11",3.59654338141337e-141,0.390895332681881,0.808,0.442,6.63310495834068e-137,"1","Spry1"
"Clmp1",1.00683233125263e-140,0.377423826187761,0.72,0.355,1.85690086852923e-136,"1","Clmp"
"Mxra71",1.14201929468974e-139,0.393225509040757,0.932,0.677,2.10622618519629e-135,"1","Mxra7"
"Kcnj15",1.66719571124102e-136,0.270130254908813,0.351,0.094,3.07480905024182e-132,"1","Kcnj15"
"Tcf211",3.95713415577054e-136,0.386507597620035,0.778,0.38,7.29814252348761e-132,"1","Tcf21"
"Col3a11",8.35448724674859e-136,0.438250310027948,1,0.735,1.54081808291784e-131,"1","Col3a1"
"Mmp141",1.36889314491431e-135,0.488186246115561,0.954,0.728,2.52464962716547e-131,"1","Mmp14"
"Serf11",2.63293629542973e-135,0.374411804409649,0.902,0.6,4.85592440966104e-131,"1","Serf1"
"Pdzrn3",1.79111170462275e-133,0.27663891396023,0.543,0.228,3.30334731683574e-129,"1","Pdzrn3"
"Mfap21",2.31586443177133e-132,0.41376332808113,0.987,0.684,4.27114877151586e-128,"1","Mfap2"
"Rcn31",1.36738559710768e-131,0.398384750260655,0.987,0.703,2.52186925674569e-127,"1","Rcn3"
"Serf2",1.71462324716417e-130,0.285957978751699,0.997,0.969,3.16227965474488e-126,"1","Serf2"
"Specc1",1.08584797020081e-129,0.315247894384241,0.616,0.288,2.00262941144136e-125,"1","Specc1"
"Rpsa",6.16673632516229e-129,0.296012783113611,0.999,0.981,1.13733118044968e-124,"1","Rpsa"
"Rpl7a",9.13993755509047e-129,0.253551473968643,0.996,0.954,1.68567868328534e-124,"1","Rpl7a"
"Fzd21",2.15087949622832e-126,0.312983478039476,0.74,0.392,3.96686705489389e-122,"1","Fzd2"
"Cst31",2.25738816063927e-126,0.525157849433992,0.999,0.935,4.16330098466701e-122,"1","Cst3"
"Gpx81",3.45215913052356e-123,0.344141778371725,0.921,0.613,6.3668170844246e-119,"1","Gpx8"
"Ace",4.12847711042739e-123,0.366192372534656,0.564,0.256,7.61415033476124e-119,"1","Ace"
"Plxdc21",2.76336604986998e-122,0.353138378318165,0.711,0.364,5.0964760057752e-118,"1","Plxdc2"
"Sfrp2",5.30736560386365e-122,0.664228770223193,0.659,0.33,9.78837438320572e-118,"1","Sfrp2"
"Dpep11",7.23193414357561e-122,0.374339673610998,0.544,0.223,1.33378561409965e-117,"1","Dpep1"
"Lhfp1",3.52934989052516e-121,0.389193688497692,0.969,0.662,6.50918000309555e-117,"1","Lhfp"
"Palld",4.54582191971507e-121,0.373888017770379,0.711,0.395,8.38385936653051e-117,"1","Palld"
"Sparc1",1.01444431403962e-120,0.326405979457482,1,0.96,1.87093964838327e-116,"1","Sparc"
"Rpl12",2.86580975320602e-120,0.253944372829091,0.997,0.971,5.28541292783786e-116,"1","Rpl12"
"Timp21",3.06277370680641e-120,0.344213129482823,0.996,0.816,5.64867354746306e-116,"1","Timp2"
"Eef1b2",3.12571034393846e-120,0.281106163000537,0.992,0.949,5.76474758732571e-116,"1","Eef1b2"
"Tmem119",8.29469175363384e-119,0.272065980583488,0.698,0.338,1.52979000012269e-114,"1","Tmem119"
"Enpp1",2.52250547967595e-118,0.261758118326827,0.395,0.136,4.65225685616635e-114,"1","Enpp1"
"Timp1",2.8574882452253e-118,0.30616589096919,0.742,0.415,5.27006557066903e-114,"1","Timp1"
"Fbln2",8.95232002184487e-118,0.379089946201684,0.948,0.69,1.65107638162885e-113,"1","Fbln2"
"Dkk3",7.79170513444091e-116,0.257959428283861,0.767,0.4,1.43702417794494e-111,"1","Dkk3"
"Angptl21",9.01751389766011e-115,0.469744123458605,0.877,0.54,1.66310008814545e-110,"1","Angptl2"
"Dact3",1.17899303250773e-114,0.291101603939688,0.735,0.39,2.174416849854e-110,"1","Dact3"
"Islr1",3.89709812371511e-114,0.294803106881305,0.803,0.424,7.18741806956778e-110,"1","Islr"
"2310022B05Rik",1.11839571753808e-113,0.338031102279945,0.728,0.434,2.06265722185547e-109,"1","2310022B05Rik"
"Myl12a",1.50855575869757e-113,0.347325016830932,0.992,0.918,2.78222938576593e-109,"1","Myl12a"
"Serpinh11",2.68012696143507e-113,0.353111062174202,0.998,0.918,4.94295815497471e-109,"1","Serpinh1"
"Mdk1",3.42717615081316e-113,0.375151244221795,0.989,0.662,6.3207409749447e-109,"1","Mdk"
"Fndc11",9.88337551026732e-113,0.357071742975498,0.881,0.49,1.8227909453586e-108,"1","Fndc1"
"Nnmt1",1.46693883755155e-112,0.302831746173272,0.782,0.417,2.70547529809632e-108,"1","Nnmt"
"C1qtnf6",2.80528178276452e-112,0.357979060140084,0.882,0.648,5.17378119195261e-108,"1","C1qtnf6"
"C1qtnf21",8.5483430764369e-112,0.308063831960868,0.794,0.443,1.57657091358726e-107,"1","C1qtnf2"
"Bicc11",9.66639648448654e-112,0.355101761434682,0.934,0.56,1.78277350363385e-107,"1","Bicc1"
"Ppib1",1.06553927975593e-111,0.285201563662155,0.996,0.925,1.96517409365386e-107,"1","Ppib"
"Ssr4",1.198234558002e-111,0.312907207786666,0.992,0.89,2.20990399532308e-107,"1","Ssr4"
"Runx1",1.14212119463507e-110,0.32020498104585,0.333,0.106,2.10641411926546e-106,"1","Runx1"
"Megf6",1.66271276340755e-109,0.557724144185911,0.648,0.362,3.06654114955254e-105,"1","Megf6"
"Svep11",2.39768746010223e-109,0.284937155601052,0.559,0.249,4.42205498266655e-105,"1","Svep1"
"Meox1",4.06182879312241e-109,0.504109020465924,0.741,0.439,7.49123084315566e-105,"1","Meox1"
"Chpf1",1.26573374918982e-108,0.30154204741643,0.78,0.438,2.33439275363078e-104,"1","Chpf"
"Plod2",2.21565282985995e-108,0.387712273726341,0.725,0.44,4.08632851411071e-104,"1","Plod2"
"Creb3l2",5.61644867827034e-108,0.360035535833066,0.827,0.552,1.0358416297334e-103,"1","Creb3l2"
"Serping11",1.03758424166338e-107,0.325697656012161,0.922,0.569,1.91361661689978e-103,"1","Serping1"
"Sec61g",1.09028065727522e-107,0.281230616345171,0.992,0.931,2.01080461621269e-103,"1","Sec61g"
"Efemp2",3.22109354947636e-107,0.304995233183032,0.838,0.536,5.94066283329925e-103,"1","Efemp2"
"Rpl10a",3.97947877431317e-107,0.252418800405101,0.998,0.969,7.33935270346578e-103,"1","Rpl10a"
"Qpct1",2.49389852840404e-106,0.313572380482227,0.721,0.375,4.59949705593557e-102,"1","Qpct"
"Cilp",1.90866570969705e-104,0.56452375644785,0.273,0.076,3.52015216839427e-100,"1","Cilp"
"Tmem45a",3.47051126825612e-104,0.259796881762125,0.635,0.319,6.40066393204477e-100,"1","Tmem45a"
"1500015O10Rik",1.55170833152823e-103,0.318650442670618,0.614,0.306,2.86181567583752e-99,"1","1500015O10Rik"
"Prdx5",3.27439716724495e-103,0.351427973429011,0.954,0.815,6.03897069554985e-99,"1","Prdx5"
"Lrrc171",4.8489528359271e-103,0.281454950616134,0.628,0.306,8.94292371530034e-99,"1","Lrrc17"
"Ckb1",2.17693845995127e-102,0.347479895949112,0.915,0.647,4.01492760168813e-98,"1","Ckb"
"Gabarap",3.68988205794105e-102,0.272650779158587,0.988,0.925,6.80524947946068e-98,"1","Gabarap"
"Dap1",1.20576608333504e-101,0.325463738425671,0.895,0.644,2.22379438749482e-97,"1","Dap"
"Txndc51",1.68580399935644e-101,0.280056873134422,0.915,0.627,3.10912831601309e-97,"1","Txndc5"
"Emilin11",2.17828061366086e-101,0.402087270920906,0.859,0.636,4.01740293577472e-97,"1","Emilin1"
"Rcn11",5.62486094833626e-101,0.316177382296467,0.922,0.672,1.03739310470166e-96,"1","Rcn1"
"Selm1",7.59891235252515e-101,0.309533009932118,0.985,0.876,1.40146740517621e-96,"1","Selm"
"Clca3a1",9.42980994382963e-101,0.328018018484167,0.492,0.217,1.7391398479405e-96,"1","Clca3a1"
"Npm1",2.10331768317925e-100,0.279087089972601,0.994,0.941,3.87914880308749e-96,"1","Npm1"
"Galnt16",5.9070435745491e-100,0.252014705882392,0.486,0.211,1.08943604645409e-95,"1","Galnt16"
"Ier3",6.66368298832866e-100,0.476081712846935,0.735,0.445,1.22898305353745e-95,"1","Ier3"
"Fat1",3.46979697086546e-99,0.27073903279511,0.662,0.355,6.39934655336717e-95,"1","Fat1"
"Serpine1",3.76211860938374e-97,0.38971202390964,0.413,0.16,6.93847535128643e-93,"1","Serpine1"
"Antxr11",4.17272166669349e-97,0.279729006041069,0.812,0.471,7.6957505698828e-93,"1","Antxr1"
"Rrbp11",4.21961030575115e-97,0.314236493912863,0.996,0.903,7.78222728689684e-93,"1","Rrbp1"
"Gpc61",5.33009361028801e-97,0.311592221858241,0.87,0.5,9.83029164545418e-93,"1","Gpc6"
"Serpine2",2.50895553190182e-95,0.50253891254344,0.752,0.434,4.62726668748653e-91,"1","Serpine2"
"Rhoq",1.20241406205228e-94,0.303572688787669,0.784,0.502,2.21761225464302e-90,"1","Rhoq"
"P3h3",6.44127666490822e-94,0.256530544482986,0.831,0.524,1.18796465530902e-89,"1","P3h3"
"Synpo",1.19938102865295e-93,0.25146609683067,0.646,0.357,2.21201843114464e-89,"1","Synpo"
"Sulf21",1.32302891858981e-92,0.300864611794849,0.698,0.399,2.44006223455518e-88,"1","Sulf2"
"Pde1a",4.37124082844317e-92,0.258982971707508,0.618,0.32,8.06187945989774e-88,"1","Pde1a"
"Vkorc11",1.36166529775534e-91,0.274778503475771,0.909,0.649,2.51131930865016e-87,"1","Vkorc1"
"Rps2",2.50207005499179e-91,0.254191010475429,0.999,0.974,4.61456780242136e-87,"1","Rps2"
"Cygb1",8.4739078150014e-91,0.291263730585425,0.845,0.495,1.56284281832071e-86,"1","Cygb"
"Dpysl31",2.07159515842311e-90,0.31625978080824,0.91,0.675,3.82064295067973e-86,"1","Dpysl3"
"Mxra81",1.33065132839153e-87,0.287089091314807,0.924,0.636,2.45412024495249e-83,"1","Mxra8"
"Pcolce1",1.78717210067992e-86,0.332965178888656,0.905,0.628,3.29608150528397e-82,"1","Pcolce"
"Osr1",2.75830052832647e-86,0.720591104473417,0.454,0.214,5.0871336643925e-82,"1","Osr1"
"Cpxm11",4.85769479234739e-86,0.277673402468852,0.708,0.398,8.95904650552629e-82,"1","Cpxm1"
"Ltbp3",6.95712987166198e-83,0.252146868021198,0.834,0.538,1.28310346223062e-78,"1","Ltbp3"
"Mmp21",5.42365474722353e-82,0.303892037129666,0.941,0.615,1.00028464503044e-77,"1","Mmp2"
"Tmed31",1.71228518356824e-81,0.273660303696515,0.942,0.737,3.1579675640549e-77,"1","Tmed3"
"Sox91",4.33194596373007e-81,0.277266468701781,0.702,0.388,7.98940794090737e-77,"1","Sox9"
"Actn1",1.72427265047064e-80,0.259212446962517,0.83,0.581,3.180076049263e-76,"1","Actn1"
"Fkbp11",7.00721355531857e-80,0.261184486870285,0.623,0.352,1.2923403960074e-75,"1","Fkbp11"
"Nfix1",1.0599813709012e-79,0.273181305146095,0.977,0.761,1.95492364235308e-75,"1","Nfix"
"Phactr1",1.96026199244809e-79,0.263686221306596,0.443,0.21,3.61531119267201e-75,"1","Phactr1"
"Cyr61",2.27047484322267e-79,0.369242240904355,0.713,0.451,4.18743675335556e-75,"1","Cyr61"
"Ptprs1",1.03911848714272e-78,0.250016732275943,0.858,0.585,1.91644622583732e-74,"1","Ptprs"
"Kdelr31",1.83633625883216e-77,0.257108578107891,0.834,0.555,3.38675496216416e-73,"1","Kdelr3"
