"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"mt-Co31",4.84482778996623e-30,0.931798694083458,0.864,0.97,8.75799519592196e-26,"3","mt-Co3"
"Meg31",2.33216011398921e-29,0.529799205824589,0.271,0.527,4.2158458380583e-25,"3","Meg3"
"mt-Nd4l",1.83056837957634e-28,0.796203474633061,0.374,0.778,3.30911845976015e-24,"3","mt-Nd4l"
"Dnm3os",7.64670144098991e-27,0.411730088105116,0.135,0.305,1.38229421948775e-22,"3","Dnm3os"
"Col6a32",1.53458477152694e-26,0.253197795636042,0.335,0.615,2.77406889148926e-22,"3","Col6a3"
"Neat1",1.39633192474276e-25,0.592462570905983,0.317,0.63,2.52414922035748e-21,"3","Neat1"
"Vcan1",7.60436416276798e-23,0.276510977139282,0.344,0.606,1.37464090970357e-18,"3","Vcan"
"mt-Atp61",1.55429217862336e-22,0.88043973382712,0.918,0.983,2.80969397129746e-18,"3","mt-Atp6"
"mt-Nd5",2.13951029052045e-21,0.718757307082261,0.392,0.786,3.86759275217382e-17,"3","mt-Nd5"
"Htra31",3.16637770681477e-21,0.510396882991765,0.325,0.585,5.72386098060905e-17,"3","Htra3"
"Malat1",3.69183578858283e-21,0.785432236142883,0.874,0.964,6.67373155502117e-17,"3","Malat1"
"Prg4",3.7546165572731e-21,0.547252825085518,0.137,0.277,6.78722035058258e-17,"3","Prg4"
"Gsn1",1.37177820081482e-20,0.467693152017412,0.765,0.751,2.47976345361295e-16,"3","Gsn"
"Comp1",1.23561748306434e-16,0.27523560778512,0.142,0.261,2.23362572413541e-12,"3","Comp"
"Rrbp11",3.58343116298679e-16,0.327819758161322,0.423,0.783,6.47776851333122e-12,"3","Rrbp1"
"mt-Co21",6.98000196225876e-16,0.842001091947074,0.853,0.977,1.26177495471752e-11,"3","mt-Co2"
"mt-Cytb",1.01114685989686e-15,0.87074428256345,0.796,0.957,1.82785017863556e-11,"3","mt-Cytb"
"Gpx31",1.34618327066504e-15,0.265631554378708,0.392,0.63,2.4334954983812e-11,"3","Gpx3"
"Col6a22",2.94890798229769e-15,0.296775734064588,0.387,0.65,5.33074095959954e-11,"3","Col6a2"
"AY036118",1.9491775551567e-13,1.1414869747154,0.561,0.8,3.52352826645677e-09,"3","AY036118"
"Dpt1",3.01029570207746e-13,0.428461873141684,0.39,0.628,5.44171154064542e-09,"3","Dpt"
"mt-Co11",3.39056903804997e-13,0.82103781867801,0.816,0.965,6.12913165008293e-09,"3","mt-Co1"
"mt-Nd21",2.40864187112894e-08,0.814234375379706,0.635,0.909,0.000435410191043978,"3","mt-Nd2"
"mt-Nd41",3.14547258723083e-08,0.7965047926643,0.645,0.915,0.000568607079593718,"3","mt-Nd4"
"Lrp12",7.66115148687389e-08,0.385800059062382,0.43,0.668,0.00138490635428219,"3","Lrp1"
"Xist",1.96816388662093e-07,0.595408179776215,0.298,0.482,0.00355784985784466,"3","Xist"
"Apoe1",2.77133084463592e-07,0.666115104135646,0.392,0.602,0.00500973476784835,"3","Apoe"
"Cfh1",1.51338863867956e-05,0.343798019692157,0.461,0.668,0.273575264214105,"3","Cfh"
"Cd36",0,2.19861123250995,0.795,0.101,0,"4","Cd36"
"Ly6c11",0,2.17284323044654,0.983,0.396,0,"4","Ly6c1"
"Rbp7",0,1.99951450455974,0.743,0.075,0,"4","Rbp7"
"Fabp41",0,1.98577922425544,0.98,0.33,0,"4","Fabp4"
"Flt1",0,1.74333679947534,0.94,0.102,0,"4","Flt1"
"Cldn51",0,1.74033175298353,0.827,0.087,0,"4","Cldn5"
"Stmn21",0,1.69901056962509,0.864,0.082,0,"4","Stmn2"
"Gpihbp1",0,1.69439805692131,0.554,0.059,0,"4","Gpihbp1"
"Mgll1",0,1.69369459509489,0.849,0.353,0,"4","Mgll"
"Sox18",0,1.6848316377185,0.84,0.093,0,"4","Sox18"
"Pecam1",0,1.68328289864479,0.938,0.128,0,"4","Pecam1"
"Slc9a3r21",0,1.64571505548006,0.928,0.357,0,"4","Slc9a3r2"
"Podxl",0,1.6366135456576,0.869,0.074,0,"4","Podxl"
"Egfl71",0,1.62310289691802,0.958,0.137,0,"4","Egfl7"
"Srgn",0,1.62028142239174,0.881,0.105,0,"4","Srgn"
"Kdr",0,1.60861900351639,0.678,0.068,0,"4","Kdr"
"Icam2",0,1.59580152888753,0.874,0.089,0,"4","Icam2"
"Epas1",0,1.59088077850759,0.947,0.359,0,"4","Epas1"
"Ptprb1",0,1.5864412748562,0.937,0.292,0,"4","Ptprb"
"Cdh5",0,1.54110068843921,0.907,0.096,0,"4","Cdh5"
"Sema3g",0,1.53080033310893,0.696,0.041,0,"4","Sema3g"
"Slc6a6",0,1.5173609700001,0.757,0.281,0,"4","Slc6a6"
"Cav11",0,1.50686207527359,0.927,0.287,0,"4","Cav1"
"Id11",0,1.50490415409009,0.891,0.415,0,"4","Id1"
"Btnl9",0,1.50407076615637,0.494,0.029,0,"4","Btnl9"
"Igf2",0,1.4705066845921,0.481,0.045,0,"4","Igf2"
"Adgrf5",0,1.4603772163162,0.815,0.088,0,"4","Adgrf5"
"Esam",0,1.44728737441635,0.849,0.106,0,"4","Esam"
"Sox17",0,1.4458621483279,0.725,0.048,0,"4","Sox17"
"Gja4",0,1.41537145369759,0.676,0.099,0,"4","Gja4"
"Tm4sf11",0,1.39912214826572,0.963,0.75,0,"4","Tm4sf1"
"S1pr1",0,1.3961962668729,0.759,0.074,0,"4","S1pr1"
"Cyyr1",0,1.38953698004583,0.69,0.047,0,"4","Cyyr1"
"Tspan13",0,1.37494081140018,0.745,0.072,0,"4","Tspan13"
"Clec14a",0,1.36067506906524,0.738,0.125,0,"4","Clec14a"
"Sdpr",0,1.35966965092383,0.866,0.278,0,"4","Sdpr"
"Kitl1",0,1.34885670775199,0.76,0.178,0,"4","Kitl"
"Tspan7",0,1.34315506076851,0.742,0.134,0,"4","Tspan7"
"Tinagl1",0,1.32904475457921,0.773,0.104,0,"4","Tinagl1"
"Clu",0,1.31839470668967,0.594,0.152,0,"4","Clu"
"Cav2",0,1.30682185437325,0.75,0.167,0,"4","Cav2"
"Ly6a",0,1.2908808782793,0.971,0.606,0,"4","Ly6a"
"Cd300lg",0,1.28761407927526,0.426,0.035,0,"4","Cd300lg"
"Adgrl4",0,1.28301582641778,0.704,0.058,0,"4","Adgrl4"
"Mmrn2",0,1.27868332254372,0.718,0.072,0,"4","Mmrn2"
"8430408G22Rik",0,1.27653384742305,0.458,0.03,0,"4","8430408G22Rik"
"Eng1",0,1.27486924130343,0.895,0.611,0,"4","Eng"
"Clec2d1",0,1.26451527992164,0.781,0.39,0,"4","Clec2d"
"Bcam",0,1.23923809985672,0.702,0.125,0,"4","Bcam"
"AW1120101",0,1.22049212935352,0.646,0.186,0,"4","AW112010"
"Ly6e1",0,1.19979797962475,0.928,0.682,0,"4","Ly6e"
"Ctla2a",0,1.16311681120546,0.51,0.094,0,"4","Ctla2a"
"Ecscr1",0,1.13557769755222,0.794,0.228,0,"4","Ecscr"
"AU021092",0,1.13423698030028,0.552,0.032,0,"4","AU021092"
"Cd93",0,1.12887898256144,0.783,0.099,0,"4","Cd93"
"Vwf",0,1.11737517667654,0.377,0.036,0,"4","Vwf"
"Rasip1",0,1.1121238389933,0.68,0.058,0,"4","Rasip1"
"Gdpd3",0,1.10942538155551,0.365,0.048,0,"4","Gdpd3"
"Lims2",0,1.09366110318524,0.642,0.174,0,"4","Lims2"
"Adgrg1",0,1.0740562363067,0.54,0.035,0,"4","Adgrg1"
"F11r",0,1.06898442578915,0.662,0.068,0,"4","F11r"
"Cdh13",0,1.04915753252214,0.55,0.076,0,"4","Cdh13"
"Ushbp1",0,1.0319138285305,0.527,0.042,0,"4","Ushbp1"
"Prex21",0,1.02407318067278,0.678,0.279,0,"4","Prex2"
"Pdgfb",0,1.02398465271497,0.585,0.048,0,"4","Pdgfb"
"H2-D1",0,1.02012766530442,0.99,0.795,0,"4","H2-D1"
"Dll4",0,1.01785497756486,0.485,0.031,0,"4","Dll4"
"Palmd",0,1.01384841929872,0.601,0.092,0,"4","Palmd"
"Efnb2",0,1.00662650164427,0.611,0.081,0,"4","Efnb2"
"Myct1",0,0.998204155637319,0.618,0.049,0,"4","Myct1"
"Alpl",0,0.991856960610831,0.504,0.111,0,"4","Alpl"
"Clic5",0,0.989532667045701,0.509,0.044,0,"4","Clic5"
"Tie1",0,0.987131591803785,0.605,0.055,0,"4","Tie1"
"Tcf15",0,0.973024363183455,0.472,0.056,0,"4","Tcf15"
"Tmem88",0,0.947118981116806,0.561,0.111,0,"4","Tmem88"
"Entpd1",0,0.9292702217824,0.502,0.068,0,"4","Entpd1"
"Emcn",0,0.914099807479353,0.55,0.061,0,"4","Emcn"
"Mcam",0,0.913491371583354,0.563,0.125,0,"4","Mcam"
"Timp4",0,0.912071493880467,0.287,0.021,0,"4","Timp4"
"Tm6sf1",0,0.895293127603974,0.473,0.041,0,"4","Tm6sf1"
"Kank3",0,0.893502618125058,0.491,0.091,0,"4","Kank3"
"Nos3",0,0.888480963826683,0.486,0.047,0,"4","Nos3"
"She",0,0.887165847139768,0.536,0.043,0,"4","She"
"Hey1",0,0.878439826116993,0.465,0.08,0,"4","Hey1"
"Cracr2b",0,0.878039963778035,0.543,0.075,0,"4","Cracr2b"
"Notch4",0,0.853778562018259,0.458,0.085,0,"4","Notch4"
"St8sia6",0,0.852402351759439,0.418,0.03,0,"4","St8sia6"
"Sema7a",0,0.848627425004405,0.428,0.062,0,"4","Sema7a"
"Arhgef15",0,0.844650346977647,0.485,0.041,0,"4","Arhgef15"
"Gata2",0,0.827562939201388,0.444,0.031,0,"4","Gata2"
"Aqp7",0,0.823204765595296,0.3,0.013,0,"4","Aqp7"
"Ceacam1",0,0.817067523880945,0.402,0.023,0,"4","Ceacam1"
"Atp2a3",0,0.809570478769835,0.394,0.05,0,"4","Atp2a3"
"Nebl",0,0.792908764288321,0.377,0.028,0,"4","Nebl"
"Unc45b",0,0.791410145079817,0.448,0.044,0,"4","Unc45b"
"Jag2",0,0.786511648581345,0.386,0.022,0,"4","Jag2"
"Lmo7",0,0.772190038785401,0.419,0.051,0,"4","Lmo7"
"Ccm2l",0,0.767437458173815,0.395,0.027,0,"4","Ccm2l"
"Grrp1",0,0.767385545487904,0.383,0.032,0,"4","Grrp1"
"tdTomato",0,0.764977973876636,0.391,0.042,0,"4","tdTomato"
"Abcb1a",0,0.757226502831871,0.372,0.031,0,"4","Abcb1a"
"Itga6",0,0.749380340000103,0.461,0.072,0,"4","Itga6"
"Eps8l2",0,0.748508554214875,0.35,0.018,0,"4","Eps8l2"
"Fgfr3",0,0.74846890702784,0.344,0.038,0,"4","Fgfr3"
"Gimap1",0,0.743065564712479,0.424,0.039,0,"4","Gimap1"
"Pdgfd",0,0.738727415835669,0.401,0.063,0,"4","Pdgfd"
"Alox12",0,0.736308897122231,0.304,0.015,0,"4","Alox12"
"Rasgrp3",0,0.73512910868379,0.399,0.033,0,"4","Rasgrp3"
"Gja5",0,0.729198772709142,0.287,0.016,0,"4","Gja5"
"C1qtnf9",0,0.728074418487623,0.316,0.023,0,"4","C1qtnf9"
"Bmx",0,0.721825056202185,0.318,0.018,0,"4","Bmx"
"Slc26a10",0,0.707794695935882,0.287,0.016,0,"4","Slc26a10"
"Afap1l1",0,0.69462800020886,0.406,0.038,0,"4","Afap1l1"
"Clec1a",0,0.687786861385032,0.386,0.039,0,"4","Clec1a"
"Ppp1r16b",0,0.680658748384354,0.375,0.028,0,"4","Ppp1r16b"
"Ldb2",0,0.678973360234459,0.419,0.037,0,"4","Ldb2"
"Gimap4",0,0.670831339878046,0.392,0.039,0,"4","Gimap4"
"Eva1a",0,0.659157745798391,0.347,0.024,0,"4","Eva1a"
"Rassf9",0,0.658189969552885,0.329,0.022,0,"4","Rassf9"
"Ptprr",0,0.65691559659808,0.321,0.018,0,"4","Ptprr"
"Mall",0,0.650673198122246,0.333,0.028,0,"4","Mall"
"Robo4",0,0.61949521203585,0.3,0.028,0,"4","Robo4"
"Arap3",0,0.61101561949936,0.352,0.042,0,"4","Arap3"
"Tmem255b",0,0.607276180142182,0.325,0.034,0,"4","Tmem255b"
"Rasgrf2",0,0.598046597244293,0.319,0.016,0,"4","Rasgrf2"
"St6galnac3",0,0.556912281047674,0.279,0.014,0,"4","St6galnac3"
"Mfng",0,0.548623614148833,0.324,0.029,0,"4","Mfng"
"Syt7",0,0.514044661922322,0.26,0.019,0,"4","Syt7"
"Nova2",0,0.488630832364641,0.262,0.023,0,"4","Nova2"
"C130074G19Rik",0,0.472795524221676,0.31,0.035,0,"4","C130074G19Rik"
"Hhex",0,0.456091966486482,0.254,0.021,0,"4","Hhex"
"Ramp21",1.01017318089646e-307,0.991386488432944,0.854,0.574,1.82609005910652e-303,"4","Ramp2"
"Mmp15",2.79323761764173e-306,0.632575281070976,0.323,0.043,5.04933564141096e-302,"4","Mmp15"
"Sema3f",2.83911162409077e-302,0.685163429123722,0.359,0.056,5.13226208286888e-298,"4","Sema3f"
"Gbp4",8.34707567526835e-299,0.596920175361977,0.301,0.037,1.50890086981826e-294,"4","Gbp4"
"Efna1",4.17771422582984e-297,0.807118738201894,0.43,0.089,7.55205400603259e-293,"4","Efna1"
"Nrarp",2.80229342757226e-288,0.563045177492104,0.325,0.045,5.06570582902237e-284,"4","Nrarp"
"Hspa12b",9.35510317030993e-287,0.805446738495103,0.425,0.093,1.69112200009693e-282,"4","Hspa12b"
"Rgcc",1.21767073386575e-286,1.09732715520564,0.425,0.088,2.20118338560911e-282,"4","Rgcc"
"Vegfc1",4.21482259849605e-285,1.08505006103528,0.624,0.254,7.61913481130131e-281,"4","Vegfc"
"Gimap6",6.96908989480099e-285,0.753608584011058,0.483,0.12,1.25980238028318e-280,"4","Gimap6"
"Mapk31",1.30900295433135e-284,0.969510737490447,0.766,0.49,2.36628464054479e-280,"4","Mapk3"
"Adcy4",1.85937407952565e-283,0.816163163818864,0.47,0.119,3.36119052355851e-279,"4","Adcy4"
"Aplp21",6.95494096669003e-278,0.815628668670441,0.863,0.682,1.25724467854856e-273,"4","Aplp2"
"Nhsl2",8.83104358469917e-278,0.714141425154754,0.373,0.07,1.59638774880607e-273,"4","Nhsl2"
"Gnai21",6.18672228458512e-275,0.684909487083444,0.933,0.761,1.11837378738445e-270,"4","Gnai2"
"Nrp11",5.56033614773606e-274,0.988196482638571,0.846,0.628,1.00514196542625e-269,"4","Nrp1"
"Stab1",1.33630395038319e-273,0.540407449922855,0.288,0.036,2.41563665110769e-269,"4","Stab1"
"Fgd5",2.87015868600008e-272,0.822329063463318,0.522,0.16,5.18838585668235e-268,"4","Fgd5"
"Arhgap311",4.38390228332523e-272,0.94421370345587,0.667,0.311,7.92478015756702e-268,"4","Arhgap31"
"Ggta1",3.70139307730585e-270,0.666565122894769,0.39,0.08,6.69100826584579e-266,"4","Ggta1"
"Sorbs2",7.72620333953881e-270,0.433177586799216,0.357,0.058,1.39666577768843e-265,"4","Sorbs2"
"Adam151",4.3196102971711e-269,1.06552616959878,0.751,0.466,7.80855953419619e-265,"4","Adam15"
"Cxcl121",5.60757209520419e-269,1.77667395675333,0.758,0.436,1.01368080765006e-264,"4","Cxcl12"
"Calm11",3.90103173114192e-264,0.677093620434576,0.953,0.802,7.05189506038525e-260,"4","Calm1"
"Ets11",7.18072272959549e-264,1.05738621723563,0.676,0.326,1.29805924782898e-259,"4","Ets1"
"Parvb",4.08697155073356e-263,0.53809951039442,0.337,0.057,7.38801847226105e-259,"4","Parvb"
"Myo101",8.32123243247142e-261,0.9631846491943,0.606,0.243,1.50422918681786e-256,"4","Myo10"
"Notch11",2.5375884316072e-259,0.856985065796369,0.626,0.268,4.58719860781634e-255,"4","Notch1"
"Smagp",1.09553897947025e-251,0.519035664158802,0.333,0.056,1.98040581318837e-247,"4","Smagp"
"Ehd21",6.23164238257619e-251,0.864323727670411,0.779,0.559,1.1264939934983e-246,"4","Ehd2"
"Ece11",2.74068182466268e-246,0.971828444970693,0.752,0.499,4.95433053444272e-242,"4","Ece1"
"Sncg",9.95200628971071e-245,0.56152329717194,0.422,0.093,1.799024176991e-240,"4","Sncg"
"Utrn1",1.02595124795071e-244,0.917192589082135,0.687,0.364,1.85461207092049e-240,"4","Utrn"
"Tmem44",1.0385530616445e-243,0.485528263717048,0.252,0.031,1.87739236953477e-239,"4","Tmem44"
"Hyal2",7.53499583202406e-243,0.933830295969043,0.503,0.168,1.36210119655499e-238,"4","Hyal2"
"Tmsb4x1",1.78626751594693e-241,0.537268002328798,0.998,0.952,3.22903578857726e-237,"4","Tmsb4x"
"Upp1",1.59549084008529e-240,0.496439655345887,0.264,0.035,2.88416879162219e-236,"4","Upp1"
"Timp31",3.18963994557433e-239,0.916237074866843,0.904,0.613,5.76591212961471e-235,"4","Timp3"
"Txnip",2.6135002460772e-238,0.925373160153511,0.828,0.607,4.72442439483375e-234,"4","Txnip"
"Actn41",1.04932440535618e-235,0.879011405518895,0.788,0.608,1.89686372756237e-231,"4","Actn4"
"Ndrg1",1.64597902913707e-234,0.865157980279054,0.564,0.219,2.97543629097109e-230,"4","Ndrg1"
"Gng111",2.01747980097219e-234,0.819201818637256,0.85,0.656,3.64699823621743e-230,"4","Gng11"
"Dock9",3.04157710128644e-234,0.697441218302403,0.415,0.106,5.4982589259955e-230,"4","Dock9"
"Itpkb1",3.41865966536806e-234,0.924444606418667,0.593,0.257,6.17991107708583e-230,"4","Itpkb"
"Edn1",1.36962717446558e-233,0.952658570747478,0.38,0.086,2.47587504328143e-229,"4","Edn1"
"S100a131",1.04905908905163e-230,0.709529143993521,0.838,0.672,1.89638411527863e-226,"4","S100a13"
"Lrrc8c",6.34650667840308e-228,0.962630545868826,0.554,0.227,1.14725801225492e-223,"4","Lrrc8c"
"Mecom1",1.00360078376974e-226,0.9179279918847,0.657,0.351,1.81420913682056e-222,"4","Mecom"
"Cd81",5.58065165190493e-226,0.621020795833773,0.958,0.795,1.00881439911485e-221,"4","Cd81"
"Shank3",3.2934856152543e-223,0.57447883587479,0.3,0.053,5.95363394669521e-219,"4","Shank3"
"Lama5",3.96752160082076e-221,0.532661625829327,0.3,0.052,7.17208879780368e-217,"4","Lama5"
"Galnt18",7.01794697164447e-218,0.467887275328557,0.274,0.044,1.26863427406417e-213,"4","Galnt18"
"Ptprm1",1.49175841617712e-215,0.826535006982129,0.542,0.224,2.69665168892337e-211,"4","Ptprm"
"Pcp4l1",1.72361691093229e-215,0.391680731072518,0.308,0.053,3.1157822898923e-211,"4","Pcp4l1"
"Serinc31",2.79766572092908e-215,0.753344220974608,0.829,0.672,5.0573403237235e-211,"4","Serinc3"
"Ehd41",9.33744393092376e-215,0.903868804263884,0.557,0.235,1.68792973939309e-210,"4","Ehd4"
"Plxnd11",3.09582225775675e-213,0.79468617846401,0.559,0.229,5.59631789534688e-209,"4","Plxnd1"
"Tek1",1.11708382739807e-212,0.815929805750928,0.56,0.238,2.0193524347875e-208,"4","Tek"
"Pcdh1",1.43791243406381e-210,0.649135069427169,0.386,0.099,2.59931430705716e-206,"4","Pcdh1"
"Tsc22d11",2.31432935153615e-210,0.756530772252429,0.749,0.495,4.1836131687719e-206,"4","Tsc22d1"
"Apold1",1.49086208220576e-205,0.52896804338715,0.34,0.071,2.69503138600335e-201,"4","Apold1"
"Plscr2",4.02704212559876e-204,1.12025772250058,0.551,0.244,7.27968405044488e-200,"4","Plscr2"
"AY0361181",1.61971625691516e-201,0.494088937679009,0.917,0.753,2.92796107762553e-197,"4","AY036118"
"Plk21",3.05220881206098e-200,0.917273877042912,0.521,0.204,5.51747786956264e-196,"4","Plk2"
"Acvrl1",8.62692655939797e-199,0.840966519362982,0.717,0.499,1.55948951414237e-194,"4","Acvrl1"
"Ctnnb11",9.55591439572035e-198,0.693713295459712,0.793,0.662,1.72742264531437e-193,"4","Ctnnb1"
"Gm424182",1.3070613342182e-196,0.452351716239602,0.995,0.92,2.36277477386625e-192,"4","Gm42418"
"Cbfa2t3",3.11448033850462e-196,0.636406453513043,0.424,0.129,5.6300461079148e-192,"4","Cbfa2t3"
"Plcb41",6.59400671524231e-195,0.855769464585784,0.568,0.264,1.19199859391435e-190,"4","Plcb4"
"Ptprg1",1.9351573171154e-194,0.867421593786883,0.58,0.289,3.49818388214951e-190,"4","Ptprg"
"Jag11",1.23898550202586e-193,1.06136843664242,0.578,0.288,2.23971409201215e-189,"4","Jag1"
"Gbp9",1.82958901718723e-188,0.596037838310082,0.312,0.069,3.30734806636935e-184,"4","Gbp9"
"Fbln51",9.29855855504777e-188,1.03197810291905,0.781,0.585,1.68090042999599e-183,"4","Fbln5"
"Pkn3",1.76517679280503e-186,0.495789181053192,0.267,0.05,3.19091008835366e-182,"4","Pkn3"
"Psmb81",1.84112418556027e-185,0.838803379613264,0.649,0.385,3.32820019023731e-181,"4","Psmb8"
"Ybx11",7.27419676973824e-183,0.504472128733036,0.944,0.787,1.31495655006558e-178,"4","Ybx1"
"Cdk19",8.86755758232011e-183,0.909471815969878,0.482,0.194,1.60298838415601e-178,"4","Cdk19"
"Plcb1",6.47936417541132e-182,0.582001002551218,0.329,0.081,1.17127466198911e-177,"4","Plcb1"
"Pitpnc1",2.03531235196843e-181,0.598179318320544,0.359,0.098,3.67923413865332e-177,"4","Pitpnc1"
"Heg11",1.45623756226382e-176,0.784195240273562,0.763,0.576,2.63244064130432e-172,"4","Heg1"
"Ifi203",6.49801702839494e-176,0.922706443329257,0.635,0.373,1.17464653822295e-171,"4","Ifi203"
"Jam21",9.48614683084046e-176,0.871370616707388,0.651,0.419,1.71481076261103e-171,"4","Jam2"
"Hip1r",8.77751997057469e-173,0.474874133829196,0.26,0.051,1.58671228508079e-168,"4","Hip1r"
"Fam181b",1.66075091911369e-171,0.50884673408475,0.283,0.062,3.00213943648182e-167,"4","Fam181b"
"Lifr",3.28127357707952e-171,0.709740875713029,0.398,0.131,5.93155824528666e-167,"4","Lifr"
"Ptrf1",2.34686026593292e-168,0.640760715584114,0.791,0.657,4.24241930272695e-164,"4","Ptrf"
"Amd11",3.54909512735745e-168,1.07344361550618,0.549,0.284,6.41569926172406e-164,"4","Amd1"
"Fam101b2",4.11652397211982e-168,0.83390913499539,0.706,0.451,7.441440384401e-164,"4","Fam101b"
"Ablim11",1.92622179135461e-167,0.775909425518267,0.611,0.349,3.48203113223172e-163,"4","Ablim1"
"Anp32a1",2.89349131190689e-167,0.756106602832548,0.726,0.595,5.23056424453408e-163,"4","Anp32a"
"Atox11",5.24725530139572e-166,0.579372977452011,0.836,0.718,9.48546340833304e-162,"4","Atox1"
"H2-K1",2.38958732360161e-165,0.660236863006575,0.886,0.728,4.31965700487464e-161,"4","H2-K1"
"Fnbp1l",3.57017226394411e-163,0.64542245910765,0.434,0.163,6.45380040153177e-159,"4","Fnbp1l"
"Gcnt2",8.79905116424765e-163,0.437796522582341,0.265,0.056,1.59060447896105e-158,"4","Gcnt2"
"Clic11",3.76573203638694e-161,0.49928222141767,0.867,0.716,6.80731380217667e-157,"4","Clic1"
"Sox13",3.07948340731143e-160,0.520369767296968,0.337,0.097,5.56678215539687e-156,"4","Sox13"
"Msn1",3.49780424655112e-160,0.564505436730868,0.808,0.674,6.32298073649046e-156,"4","Msn"
"1810011O10Rik",3.38066391081987e-159,0.900799744209611,0.431,0.156,6.11122615158908e-155,"4","1810011O10Rik"
"Tgm21",1.03675699224011e-157,0.761274967429184,0.528,0.26,1.87414561487244e-153,"4","Tgm2"
"Anxa31",1.08972840249713e-157,0.686051841413183,0.721,0.511,1.96990203319406e-153,"4","Anxa3"
"Igfbp3",1.77557351384914e-156,0.874270162397698,0.391,0.128,3.20970424098509e-152,"4","Igfbp3"
"Flnb1",6.16182464269011e-156,0.776195833366754,0.515,0.25,1.11387304065909e-151,"4","Flnb"
"Mllt41",4.66161509717379e-155,0.787035107722644,0.587,0.346,8.42680161116106e-151,"4","Mllt4"
"Uaca1",1.54130610543571e-153,0.733435479285633,0.534,0.278,2.78621904679614e-149,"4","Uaca"
"Rapgef3",1.78762676178753e-152,0.516516221054591,0.275,0.065,3.23149289728332e-148,"4","Rapgef3"
"Atp13a31",2.75203432007475e-151,0.993381290777151,0.531,0.287,4.97485244039913e-147,"4","Atp13a3"
"Rassf3",9.10376736119434e-150,0.514017970161796,0.373,0.123,1.6456880258831e-145,"4","Rassf3"
"Fam189a2",2.42109307759803e-149,0.47392451817658,0.262,0.061,4.37660995637396e-145,"4","Fam189a2"
"App",6.29630201434747e-149,0.515054849830774,0.877,0.727,1.13818251513359e-144,"4","App"
"Crip21",4.27947623157123e-148,0.433098615457451,0.891,0.747,7.7360091838113e-144,"4","Crip2"
"Plekho1",7.28260086563312e-148,0.594358456642413,0.399,0.143,1.3164757584805e-143,"4","Plekho1"
"Tmod31",2.73407579758113e-147,0.704968338683321,0.701,0.571,4.9423888192874e-143,"4","Tmod3"
"B2m",3.22703092335405e-147,0.547893410799952,0.95,0.773,5.83350380014712e-143,"4","B2m"
"9430020K01Rik1",3.31785154908484e-147,0.770190803724711,0.554,0.319,5.99768024528066e-143,"4","9430020K01Rik"
"Slfn51",9.36016548061319e-147,0.823181843893755,0.576,0.337,1.69203711393045e-142,"4","Slfn5"
"Pcsk5",1.93825864474494e-146,0.635711351773479,0.389,0.141,3.50379015210542e-142,"4","Pcsk5"
"Clic41",3.7028155800746e-146,0.62920523335771,0.758,0.639,6.69357972410086e-142,"4","Clic4"
"Cd2ap1",1.00098555018784e-144,0.738933966592251,0.613,0.412,1.80948157907455e-140,"4","Cd2ap"
"Smad71",2.17295624730005e-144,0.738838266183316,0.702,0.523,3.9280530082443e-140,"4","Smad7"
"Map3k11",3.24184504564057e-144,0.466669263988479,0.312,0.09,5.86028328900445e-140,"4","Map3k11"
"Frmd4b",2.86117757920037e-141,0.519731048214705,0.323,0.097,5.17215070992051e-137,"4","Frmd4b"
"Ephb4",6.35730463352124e-141,0.685772995038297,0.424,0.174,1.14920995860163e-136,"4","Ephb4"
"Myl12b1",9.33389251010813e-139,0.519010636915398,0.832,0.699,1.68728774905225e-134,"4","Myl12b"
"Fryl1",1.0177104306325e-136,0.748417149394394,0.469,0.227,1.83971514545437e-132,"4","Fryl"
"Gngt2",2.93222563488869e-136,0.500691759459413,0.342,0.108,5.30058428018828e-132,"4","Gngt2"
"Elk31",8.58587477612945e-135,0.669528917680624,0.594,0.392,1.55206858328092e-130,"4","Elk3"
"Ppp1r13b",1.67830168546968e-134,0.479222766917569,0.32,0.1,3.03386595682353e-130,"4","Ppp1r13b"
"Glul1",2.86135378407217e-133,0.932442586904588,0.58,0.358,5.17246923546726e-129,"4","Glul"
"Dysf",3.36550083738326e-130,0.518218640106108,0.307,0.092,6.08381586373773e-126,"4","Dysf"
"Crim11",8.50171619950588e-130,0.694312605553021,0.497,0.258,1.53685523738468e-125,"4","Crim1"
"Wasf21",2.48911996143587e-129,0.555218435204395,0.715,0.616,4.49958215428762e-125,"4","Wasf2"
"Epha4",1.17954079684722e-128,0.577120187861438,0.321,0.105,2.13225589846072e-124,"4","Epha4"
"S100a161",1.66167614671341e-128,0.518141312118554,0.761,0.638,3.00381197041383e-124,"4","S100a16"
"Kif26a",3.5980512777408e-128,0.481024833991081,0.311,0.098,6.50419729477204e-124,"4","Kif26a"
"Nck1",5.91531507186489e-128,0.757811016115635,0.569,0.373,1.06931150554102e-123,"4","Nck1"
"Cd151",3.42391079512865e-126,0.644330270286227,0.661,0.516,6.18940354435407e-122,"4","Cd151"
"Tmbim6",1.38836783006982e-125,0.536376706187422,0.758,0.658,2.50975252641721e-121,"4","Tmbim6"
"Itm2b",1.86466763037331e-125,0.38629823819985,0.976,0.846,3.37075967542584e-121,"4","Itm2b"
